Log start on,2022-05-23 19:15:43
Feature,Gyroscope
Nodes,WeSU @41A8E9, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
23/05/2022 19:15:43.703,6,WeSU @41A8E9,8328,23003300B9FF,3.5,5.1,-7.1,
23/05/2022 19:15:43.730,33,WeSU @41A8E9,8329,1A000800BFFF,2.6,0.8,-6.5,
23/05/2022 19:15:43.731,34,WeSU @41A8E9,8330,0900E2FFB4FF,0.9,-3.0,-7.6,
23/05/2022 19:15:43.759,62,WeSU @41A8E9,8331,FDFF1200AFFF,-0.3,1.8,-8.1,
23/05/2022 19:15:43.790,93,WeSU @41A8E9,8332,00003900B5FF,0.0,5.7,-7.5,
23/05/2022 19:15:43.790,93,WeSU @41A8E9,8333,04002C00B3FF,0.4,4.4,-7.7,
23/05/2022 19:15:43.820,123,WeSU @41A8E9,8334,0C003C00A9FF,1.2,6.0,-8.7,
23/05/2022 19:15:43.850,153,WeSU @41A8E9,8335,1E006C008FFF,3.0,10.8,-11.3,
23/05/2022 19:15:43.852,155,WeSU @41A8E9,8336,3200C4007AFF,5.0,19.6,-13.4,
23/05/2022 19:15:43.880,183,WeSU @41A8E9,8337,51003E0165FF,8.1,31.8,-15.5,
23/05/2022 19:15:43.910,213,WeSU @41A8E9,8338,7500BD014EFF,11.7,44.5,-17.8,
23/05/2022 19:15:43.912,215,WeSU @41A8E9,8339,9D00FC013EFF,15.7,50.8,-19.4,
23/05/2022 19:15:43.941,244,WeSU @41A8E9,8340,CD003B0211FF,20.5,57.1,-23.9,
23/05/2022 19:15:43.970,273,WeSU @41A8E9,8341,F900C002D4FE,24.9,70.4,-30.0,
23/05/2022 19:15:43.971,274,WeSU @41A8E9,8342,FD007F03F5FE,25.3,89.5,-26.7,
23/05/2022 19:15:44.000,303,WeSU @41A8E9,8343,FF00B70374FF,25.5,95.1,-14.0,
23/05/2022 19:15:44.030,333,WeSU @41A8E9,8344,EB00C20286FF,23.5,70.6,-12.2,
23/05/2022 19:15:44.031,334,WeSU @41A8E9,8345,C500A1013EFF,19.7,41.7,-19.4,
23/05/2022 19:15:44.060,363,WeSU @41A8E9,8346,D600B2011CFF,21.4,43.4,-22.8,
23/05/2022 19:15:44.090,393,WeSU @41A8E9,8347,ED00A50154FF,23.7,42.1,-17.2,
23/05/2022 19:15:44.091,394,WeSU @41A8E9,8348,CFFF50FF4000,-4.9,-17.6,6.4,
23/05/2022 19:15:44.120,423,WeSU @41A8E9,8349,58009EFFCEFF,8.8,-9.8,-5.0,
23/05/2022 19:15:44.150,453,WeSU @41A8E9,8350,5B0037003C00,9.1,5.5,6.0,
23/05/2022 19:15:44.151,454,WeSU @41A8E9,8351,1E0030FF4400,3.0,-20.8,6.8,
23/05/2022 19:15:44.180,483,WeSU @41A8E9,8352,0A0076FE2300,1.0,-39.4,3.5,
23/05/2022 19:15:44.210,513,WeSU @41A8E9,8353,CE00B6FD2100,20.6,-58.6,3.3,
23/05/2022 19:15:44.211,514,WeSU @41A8E9,8354,850165FD9300,38.9,-66.7,14.7,
23/05/2022 19:15:44.240,543,WeSU @41A8E9,8355,31010DFEB200,30.5,-49.9,17.8,
23/05/2022 19:15:44.271,574,WeSU @41A8E9,8357,9C0082FE0C00,15.6,-38.2,1.2,
23/05/2022 19:15:44.271,573,WeSU @41A8E9,8356,0E01EEFE2100,27.0,-27.4,3.3,
23/05/2022 19:15:44.306,609,WeSU @41A8E9,8358,F5FF7BFEA6FF,-1.1,-38.9,-9.0,
23/05/2022 19:15:44.337,640,WeSU @41A8E9,8359,01FFB5FE80FF,-25.5,-33.1,-12.8,
23/05/2022 19:15:44.337,640,WeSU @41A8E9,8360,FBFDDC0140FF,-51.7,47.6,-19.2,
23/05/2022 19:15:44.361,664,WeSU @41A8E9,8361,6AFEBD02E1FE,-40.6,70.1,-28.7,
23/05/2022 19:15:44.391,694,WeSU @41A8E9,8362,49FF8103ABFE,-18.3,89.7,-34.1,
23/05/2022 19:15:44.394,697,WeSU @41A8E9,8363,EBFF840264FE,-2.1,64.4,-41.2,
23/05/2022 19:15:44.420,723,WeSU @41A8E9,8364,7B005F0130FE,12.3,35.1,-46.4,
23/05/2022 19:15:44.450,753,WeSU @41A8E9,8365,C5FE08FB93FF,-31.5,-127.2,-10.9,
23/05/2022 19:15:44.451,754,WeSU @41A8E9,8366,4CFF5E0052FF,-18.0,9.4,-17.4,
23/05/2022 19:15:44.480,783,WeSU @41A8E9,8367,8BFF4B052D00,-11.7,135.5,4.5,
23/05/2022 19:15:44.510,813,WeSU @41A8E9,8368,7FFF73049B00,-12.9,113.9,15.5,
23/05/2022 19:15:44.511,814,WeSU @41A8E9,8369,B8FF55010100,-7.2,34.1,0.1,
23/05/2022 19:15:44.541,844,WeSU @41A8E9,8370,12002CFF0D00,1.8,-21.2,1.3,
23/05/2022 19:15:44.571,874,WeSU @41A8E9,8371,C200FDFEB800,19.4,-25.9,18.4,
23/05/2022 19:15:44.572,875,WeSU @41A8E9,8372,6C0177FDF800,36.4,-64.9,24.8,
23/05/2022 19:15:44.603,906,WeSU @41A8E9,8373,720159FCA100,37.0,-93.5,16.1,
23/05/2022 19:15:44.631,934,WeSU @41A8E9,8374,0101ABFCDE00,25.7,-85.3,22.2,
23/05/2022 19:15:44.633,936,WeSU @41A8E9,8375,EDFF1A001500,-1.9,2.6,2.1,
23/05/2022 19:15:44.660,963,WeSU @41A8E9,8376,7DFF9DFF6100,-13.1,-9.9,9.7,
23/05/2022 19:15:44.691,994,WeSU @41A8E9,8377,5EFF5AFE4600,-16.2,-42.2,7.0,
23/05/2022 19:15:44.692,995,WeSU @41A8E9,8378,39007B001100,5.7,12.3,1.7,
23/05/2022 19:15:44.720,1023,WeSU @41A8E9,8379,8800B4022AFF,13.6,69.2,-21.4,
23/05/2022 19:15:44.750,1053,WeSU @41A8E9,8380,F200560477FE,24.2,111.0,-39.3,
23/05/2022 19:15:44.752,1055,WeSU @41A8E9,8381,AEFF810191FF,-8.2,38.5,-11.1,
23/05/2022 19:15:44.780,1083,WeSU @41A8E9,8382,8AFEDFFA0BFF,-37.4,-131.3,-24.5,
23/05/2022 19:15:44.810,1113,WeSU @41A8E9,8383,69FF3503C9FF,-15.1,82.1,-5.5,
23/05/2022 19:15:44.811,1114,WeSU @41A8E9,8384,45FF48047CFF,-18.7,109.6,-13.2,
23/05/2022 19:15:44.841,1144,WeSU @41A8E9,8385,AEFF62019EFF,-8.2,35.4,-9.8,
23/05/2022 19:15:44.871,1174,WeSU @41A8E9,8386,370038FDACFF,5.5,-71.2,-8.4,
23/05/2022 19:15:44.878,1181,WeSU @41A8E9,8387,580132FC8500,34.4,-97.4,13.3,
23/05/2022 19:15:44.908,1211,WeSU @41A8E9,8388,E301AFFC2401,48.3,-84.9,29.2,
23/05/2022 19:15:44.935,1238,WeSU @41A8E9,8389,9000D0FD85FF,14.4,-56.0,-12.3,
23/05/2022 19:15:44.936,1239,WeSU @41A8E9,8390,B4FFCF01B2FF,-7.6,46.3,-7.8,
23/05/2022 19:15:44.961,1264,WeSU @41A8E9,8391,3CFF1103C1FF,-19.6,78.5,-6.3,
23/05/2022 19:15:44.995,1298,WeSU @41A8E9,8393,49FF1E0250FF,-18.3,54.2,-17.6,
23/05/2022 19:15:44.995,1298,WeSU @41A8E9,8392,FAFE80036CFF,-26.2,89.6,-14.8,
23/05/2022 19:15:45.020,1323,WeSU @41A8E9,8394,EBFF41FF8FFF,-2.1,-19.1,-11.3,
23/05/2022 19:15:45.057,1360,WeSU @41A8E9,8395,B70003FE1000,18.3,-50.9,1.6,
23/05/2022 19:15:45.058,1361,WeSU @41A8E9,8396,13013FFE5D00,27.5,-44.9,9.3,
23/05/2022 19:15:45.081,1384,WeSU @41A8E9,8397,E700BEFD2000,23.1,-57.8,3.2,
23/05/2022 19:15:45.111,1414,WeSU @41A8E9,8398,8CFFBDFE69FF,-11.6,-32.3,-15.1,
23/05/2022 19:15:45.112,1415,WeSU @41A8E9,8399,83FF4501C3FF,-12.5,32.5,-6.1,
23/05/2022 19:15:45.141,1444,WeSU @41A8E9,8400,F8FED70277FF,-26.4,72.7,-13.7,
23/05/2022 19:15:45.171,1474,WeSU @41A8E9,8401,0FFF41036BFF,-24.1,83.3,-14.9,
23/05/2022 19:15:45.174,1477,WeSU @41A8E9,8402,56FFE20015FF,-17.0,22.6,-23.5,
23/05/2022 19:15:45.202,1505,WeSU @41A8E9,8403,E2FF7DFE4EFF,-3.0,-38.7,-17.8,
23/05/2022 19:15:45.231,1534,WeSU @41A8E9,8405,1D0191FF7600,28.5,-11.1,11.8,
23/05/2022 19:15:45.231,1534,WeSU @41A8E9,8404,660015FE3D00,10.2,-49.1,6.1,
23/05/2022 19:15:45.260,1563,WeSU @41A8E9,8406,550150FE6900,34.1,-43.2,10.5,
23/05/2022 19:15:45.290,1593,WeSU @41A8E9,8407,0A01AAFDCDFF,26.6,-59.8,-5.1,
23/05/2022 19:15:45.291,1594,WeSU @41A8E9,8408,5E0044FECAFF,9.4,-44.4,-5.4,
23/05/2022 19:15:45.320,1623,WeSU @41A8E9,8409,B7FFC000D5FF,-7.3,19.2,-4.3,
23/05/2022 19:15:45.350,1653,WeSU @41A8E9,8410,45FFE001C3FF,-18.7,48.0,-6.1,
23/05/2022 19:15:45.351,1654,WeSU @41A8E9,8411,63FEC00232FF,-41.3,70.4,-20.6,
23/05/2022 19:15:45.380,1683,WeSU @41A8E9,8412,51FE3A044DFF,-43.1,108.2,-17.9,
23/05/2022 19:15:45.410,1713,WeSU @41A8E9,8413,94FEBA03F5FE,-36.4,95.4,-26.7,
23/05/2022 19:15:45.411,1714,WeSU @41A8E9,8414,11FF4C01D6FE,-23.9,33.2,-29.8,
23/05/2022 19:15:45.440,1743,WeSU @41A8E9,8415,73FF0EFFDDFE,-14.1,-24.2,-29.1,
23/05/2022 19:15:45.471,1774,WeSU @41A8E9,8417,5D00BAFF3600,9.3,-7.0,5.4,
23/05/2022 19:15:45.471,1774,WeSU @41A8E9,8416,E4FFB6FE6FFF,-2.8,-33.0,-14.5,
23/05/2022 19:15:45.503,1806,WeSU @41A8E9,8418,0C01AF000001,26.8,17.5,25.6,
