Log start on,2022-05-23 18:26:53
Feature,Gyroscope
Nodes,WeSU @41A8E9, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
23/05/2022 18:26:53.788,31,WeSU @41A8E9,23866,140089FF2100,2.0,-11.9,3.3,
23/05/2022 18:26:53.817,60,WeSU @41A8E9,23868,5F0095FFD4FF,9.5,-10.7,-4.4,
23/05/2022 18:26:53.846,89,WeSU @41A8E9,23869,E90053FE9BFF,23.3,-42.9,-10.1,
23/05/2022 18:26:53.848,91,WeSU @41A8E9,23870,5901C9FE7BFF,34.5,-31.1,-13.3,
23/05/2022 18:26:53.876,119,WeSU @41A8E9,23871,9701300053FF,40.7,4.8,-17.3,
23/05/2022 18:26:53.906,149,WeSU @41A8E9,23872,8F01590031FF,39.9,8.9,-20.7,
23/05/2022 18:26:53.907,150,WeSU @41A8E9,23873,4F0116002BFF,33.5,2.2,-21.3,
23/05/2022 18:26:53.936,179,WeSU @41A8E9,23874,E500A2FF9FFF,22.9,-9.4,-9.7,
23/05/2022 18:26:53.968,211,WeSU @41A8E9,23875,0000C7FF2300,0.0,-5.7,3.5,
23/05/2022 18:26:53.969,212,WeSU @41A8E9,23876,60FF09005C00,-16.0,0.9,9.2,
23/05/2022 18:26:53.996,239,WeSU @41A8E9,23877,AEFE76016700,-33.8,37.4,10.3,
23/05/2022 18:26:54.026,269,WeSU @41A8E9,23878,CEFE97010000,-30.6,40.7,0.0,
23/05/2022 18:26:54.027,270,WeSU @41A8E9,23879,EEFF9EFEA6FF,-1.8,-35.4,-9.0,
23/05/2022 18:26:54.057,300,WeSU @41A8E9,23880,0F018EFDAEFF,27.1,-62.6,-8.2,
23/05/2022 18:26:54.089,332,WeSU @41A8E9,23881,B70185FE64FF,43.9,-37.9,-15.6,
23/05/2022 18:26:54.090,333,WeSU @41A8E9,23882,0101020178FF,25.7,25.8,-13.6,
23/05/2022 18:26:54.117,360,WeSU @41A8E9,23883,FCFFB500E2FF,-0.4,18.1,-3.0,
23/05/2022 18:26:54.151,394,WeSU @41A8E9,23885,C2FE3300FEFF,-31.8,5.1,-0.2,
23/05/2022 18:26:54.149,392,WeSU @41A8E9,23884,1FFFE5FF0100,-22.5,-2.7,0.1,
23/05/2022 18:26:54.177,420,WeSU @41A8E9,23886,1DFFEEFF94FF,-22.7,-1.8,-10.8,
23/05/2022 18:26:54.210,453,WeSU @41A8E9,23887,FBFFC2FE77FF,-0.5,-31.8,-13.7,
23/05/2022 18:26:54.212,455,WeSU @41A8E9,23888,A10085FE87FF,16.1,-37.9,-12.1,
23/05/2022 18:26:54.236,479,WeSU @41A8E9,23889,9C0059FF88FF,15.6,-16.7,-12.0,
23/05/2022 18:26:54.267,510,WeSU @41A8E9,23890,35007800C6FF,5.3,12.0,-5.8,
23/05/2022 18:26:54.268,511,WeSU @41A8E9,23891,CFFFCC00BCFF,-4.9,20.4,-6.8,
23/05/2022 18:26:54.297,540,WeSU @41A8E9,23892,BAFFBC00ECFF,-7.0,18.8,-2.0,
23/05/2022 18:26:54.326,569,WeSU @41A8E9,23893,0A009EFFD5FF,1.0,-9.8,-4.3,
23/05/2022 18:26:54.328,571,WeSU @41A8E9,23894,A20073FE5600,16.2,-39.7,8.6,
23/05/2022 18:26:54.358,601,WeSU @41A8E9,23895,A50072FD4D00,16.5,-65.4,7.7,
23/05/2022 18:26:54.387,630,WeSU @41A8E9,23896,7F00C1FF40FF,12.7,-6.3,-19.2,
23/05/2022 18:26:54.388,631,WeSU @41A8E9,23897,9300EAFE9FFF,14.7,-27.8,-9.7,
23/05/2022 18:26:54.417,660,WeSU @41A8E9,23898,6601B5FB53FF,35.8,-109.9,-17.3,
23/05/2022 18:26:54.447,690,WeSU @41A8E9,23899,6402C9FBB4FE,61.2,-107.9,-33.2,
23/05/2022 18:26:54.448,691,WeSU @41A8E9,23900,300231FE7AFE,56.0,-46.3,-39.0,
23/05/2022 18:26:54.478,721,WeSU @41A8E9,23901,60018B000AFF,35.2,13.9,-24.6,
23/05/2022 18:26:54.507,750,WeSU @41A8E9,23902,A4004B01EBFF,16.4,33.1,-2.1,
23/05/2022 18:26:54.510,753,WeSU @41A8E9,23903,4B0033028601,7.5,56.3,39.0,
23/05/2022 18:26:54.538,781,WeSU @41A8E9,23904,2F008B024602,4.7,65.1,58.2,
23/05/2022 18:26:54.568,811,WeSU @41A8E9,23905,1500C101E001,2.1,44.9,48.0,
