Log start on,2022-05-23 19:03:10
Feature,Gyroscope
Nodes,WeSU @41A8E9, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
23/05/2022 19:03:10.731,9,WeSU @41A8E9,50988,1400EBFFD7FF,2.0,-2.1,-4.1,
23/05/2022 19:03:10.761,38,WeSU @41A8E9,50989,2500F5FF0400,3.7,-1.1,0.4,
23/05/2022 19:03:10.791,68,WeSU @41A8E9,50990,310023003300,4.9,3.5,5.1,
23/05/2022 19:03:10.793,70,WeSU @41A8E9,50991,320028005800,5.0,4.0,8.8,
23/05/2022 19:03:10.821,98,WeSU @41A8E9,50992,4E0033008A00,7.8,5.1,13.8,
23/05/2022 19:03:10.851,128,WeSU @41A8E9,50993,56002F009600,8.6,4.7,15.0,
23/05/2022 19:03:10.852,129,WeSU @41A8E9,50994,4E00EBFF7F00,7.8,-2.1,12.7,
23/05/2022 19:03:10.881,158,WeSU @41A8E9,50995,35008BFF3500,5.3,-11.7,5.3,
23/05/2022 19:03:10.911,188,WeSU @41A8E9,50996,20004FFFDCFF,3.2,-17.7,-3.6,
23/05/2022 19:03:10.912,189,WeSU @41A8E9,50997,F5FF1AFF81FF,-1.1,-23.0,-12.7,
23/05/2022 19:03:10.941,218,WeSU @41A8E9,50998,C2FFFDFE34FF,-6.2,-25.9,-20.4,
23/05/2022 19:03:11.008,285,WeSU @41A8E9,51000,A9FFC6FF36FF,-8.7,-5.8,-20.2,
23/05/2022 19:03:11.007,284,WeSU @41A8E9,50999,A6FF3FFF18FF,-9.0,-19.3,-23.2,
23/05/2022 19:03:11.011,288,WeSU @41A8E9,51001,C7FF7C008DFF,-5.7,12.4,-11.5,
23/05/2022 19:03:11.031,308,WeSU @41A8E9,51002,0900C400E3FF,0.9,19.6,-2.9,
23/05/2022 19:03:11.032,309,WeSU @41A8E9,51003,3500C4003200,5.3,19.6,5.0,
23/05/2022 19:03:11.061,338,WeSU @41A8E9,51004,67008A008000,10.3,13.8,12.8,
23/05/2022 19:03:11.091,368,WeSU @41A8E9,51005,87006200BD00,13.5,9.8,18.9,
23/05/2022 19:03:11.092,369,WeSU @41A8E9,51006,AD008100CF00,17.3,12.9,20.7,
23/05/2022 19:03:11.121,398,WeSU @41A8E9,51007,C2006700CA00,19.4,10.3,20.2,
23/05/2022 19:03:11.151,428,WeSU @41A8E9,51008,A00048007E00,16.0,7.2,12.6,
23/05/2022 19:03:11.151,428,WeSU @41A8E9,51009,520029001400,8.2,4.1,2.0,
23/05/2022 19:03:11.181,458,WeSU @41A8E9,51010,F9FF0A0094FF,-0.7,1.0,-10.8,
23/05/2022 19:03:11.211,488,WeSU @41A8E9,51011,B2FF0B0026FF,-7.8,1.1,-21.8,
23/05/2022 19:03:11.214,491,WeSU @41A8E9,51012,7CFF6C00D7FE,-13.2,10.8,-29.7,
23/05/2022 19:03:11.241,518,WeSU @41A8E9,51013,72FFBF0083FE,-14.2,19.1,-38.1,
23/05/2022 19:03:11.272,549,WeSU @41A8E9,51014,50FFDE0041FE,-17.6,22.2,-44.7,
23/05/2022 19:03:11.272,549,WeSU @41A8E9,51015,4AFFD60041FE,-18.2,21.4,-44.7,
