Log start on,2022-05-23 19:03:54
Feature,Gyroscope
Nodes,WeSU @41A8E9, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
23/05/2022 19:03:54.444,26,WeSU @41A8E9,53165,CCFF0AFF44FF,-5.2,-24.6,-18.8,
23/05/2022 19:03:54.479,61,WeSU @41A8E9,53166,4AFF3FFEEBFE,-18.2,-44.9,-27.7,
23/05/2022 19:03:54.501,83,WeSU @41A8E9,53167,5EFF37FE2DFF,-16.2,-45.7,-21.1,
23/05/2022 19:03:54.502,84,WeSU @41A8E9,53168,D0FF68FFC1FF,-4.8,-15.2,-6.3,
23/05/2022 19:03:54.531,113,WeSU @41A8E9,53169,0A00A0000900,1.0,16.0,0.9,
23/05/2022 19:03:54.562,144,WeSU @41A8E9,53171,2E00300293FF,4.6,56.0,-10.9,
23/05/2022 19:03:54.561,143,WeSU @41A8E9,53170,3800D4010700,5.6,46.8,0.7,
23/05/2022 19:03:54.591,173,WeSU @41A8E9,53172,2B0014024FFF,4.3,53.2,-17.7,
23/05/2022 19:03:54.621,203,WeSU @41A8E9,53173,1300B0018CFF,1.9,43.2,-11.6,
23/05/2022 19:03:54.622,204,WeSU @41A8E9,53174,FDFFBD00E6FF,-0.3,18.9,-2.6,
23/05/2022 19:03:54.651,233,WeSU @41A8E9,53175,4700A2FF1900,7.1,-9.4,2.5,
23/05/2022 19:03:54.681,263,WeSU @41A8E9,53176,8900C8FF8F00,13.7,-5.6,14.3,
23/05/2022 19:03:54.682,264,WeSU @41A8E9,53177,A3006DFF3700,16.3,-14.7,5.5,
23/05/2022 19:03:54.711,293,WeSU @41A8E9,53178,8E0075FFC4FF,14.2,-13.9,-6.0,
23/05/2022 19:03:54.741,323,WeSU @41A8E9,53179,6C001C0088FF,10.8,2.8,-12.0,
23/05/2022 19:03:54.742,324,WeSU @41A8E9,53180,3F00FEFF11FF,6.3,-0.2,-23.9,
23/05/2022 19:03:54.771,353,WeSU @41A8E9,53181,4000D5FFF6FE,6.4,-4.3,-26.6,
23/05/2022 19:03:54.810,392,WeSU @41A8E9,53182,21000C0022FF,3.3,1.2,-22.2,
23/05/2022 19:03:54.813,395,WeSU @41A8E9,53183,FEFFC3FFA9FF,-0.2,-6.1,-8.7,
23/05/2022 19:03:54.834,416,WeSU @41A8E9,53184,0A0089FF2D00,1.0,-11.9,4.5,
23/05/2022 19:03:54.861,443,WeSU @41A8E9,53185,CBFFDEFF8C00,-5.3,-3.4,14.0,
23/05/2022 19:03:54.862,444,WeSU @41A8E9,53186,9CFF3300A400,-10.0,5.1,16.4,
23/05/2022 19:03:54.894,476,WeSU @41A8E9,53187,8AFF5D00CD00,-11.8,9.3,20.5,
23/05/2022 19:03:54.922,504,WeSU @41A8E9,53188,EAFF57FFD600,-2.2,-16.9,21.4,
23/05/2022 19:03:54.925,507,WeSU @41A8E9,53189,DC00FCFEF4FF,22.0,-26.0,-1.2,
23/05/2022 19:03:54.951,533,WeSU @41A8E9,53190,9800CBFF97FF,15.2,-5.3,-10.5,
23/05/2022 19:03:54.981,563,WeSU @41A8E9,53191,F200A2FF4EFF,24.2,-9.4,-17.8,
23/05/2022 19:03:54.982,564,WeSU @41A8E9,53192,21010C002DFF,28.9,1.2,-21.1,
23/05/2022 19:03:55.011,593,WeSU @41A8E9,53193,F3000D007AFF,24.3,1.3,-13.4,
23/05/2022 19:03:55.041,623,WeSU @41A8E9,53194,E6004900B5FF,23.0,7.3,-7.5,
