Log start on,2022-05-23 19:04:08
Feature,Gyroscope
Nodes,WeSU @41A8E9, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
23/05/2022 19:04:08.541,23,WeSU @41A8E9,53860,6A00DC003D00,10.6,22.0,6.1,
23/05/2022 19:04:08.546,28,WeSU @41A8E9,53861,B800D300DC00,18.4,21.1,22.0,
23/05/2022 19:04:08.572,54,WeSU @41A8E9,53862,2E01ED006A01,30.2,23.7,36.2,
23/05/2022 19:04:08.600,82,WeSU @41A8E9,53863,3001D800AE01,30.4,21.6,43.0,
23/05/2022 19:04:08.601,83,WeSU @41A8E9,53864,1F01B6007301,28.7,18.2,37.1,
23/05/2022 19:04:08.630,112,WeSU @41A8E9,53865,CA00BD00D600,20.2,18.9,21.4,
23/05/2022 19:04:08.660,142,WeSU @41A8E9,53866,340075000000,5.2,11.7,0.0,
23/05/2022 19:04:08.661,143,WeSU @41A8E9,53867,C7FF160022FF,-5.7,2.2,-22.2,
23/05/2022 19:04:08.691,173,WeSU @41A8E9,53868,77FFD5FF60FE,-13.7,-4.3,-41.6,
23/05/2022 19:04:08.721,203,WeSU @41A8E9,53869,27FFFAFFEEFD,-21.7,-0.6,-53.0,
23/05/2022 19:04:08.723,205,WeSU @41A8E9,53870,F5FE4300E8FD,-26.7,6.7,-53.6,
23/05/2022 19:04:08.753,235,WeSU @41A8E9,53871,1DFFAA000FFE,-22.7,17.0,-49.7,
23/05/2022 19:04:08.782,264,WeSU @41A8E9,53873,D4FF7CFF4DFF,-4.4,-13.2,-17.9,
23/05/2022 19:04:08.782,264,WeSU @41A8E9,53872,77FF2C0076FE,-13.7,4.4,-39.4,
23/05/2022 19:04:08.810,292,WeSU @41A8E9,53874,690085006700,10.5,13.3,10.3,
23/05/2022 19:04:08.841,323,WeSU @41A8E9,53875,B500B300D400,18.1,17.9,21.2,
23/05/2022 19:04:08.842,324,WeSU @41A8E9,53876,0E012F00F100,27.0,4.7,24.1,
23/05/2022 19:04:08.871,353,WeSU @41A8E9,53877,3C018500D100,31.6,13.3,20.9,
23/05/2022 19:04:08.902,384,WeSU @41A8E9,53878,0A014B01E600,26.6,33.1,23.0,
23/05/2022 19:04:08.903,385,WeSU @41A8E9,53879,800012019800,12.8,27.4,15.2,
23/05/2022 19:04:08.931,413,WeSU @41A8E9,53880,460032003600,7.0,5.0,5.4,
23/05/2022 19:04:08.961,443,WeSU @41A8E9,53881,0B001DFFC9FF,1.1,-22.7,-5.5,
23/05/2022 19:04:08.961,443,WeSU @41A8E9,53882,F8FFC0FE57FF,-0.8,-32.0,-16.9,
23/05/2022 19:04:08.993,475,WeSU @41A8E9,53883,A7FF2BFFFBFE,-8.9,-21.3,-26.1,
23/05/2022 19:04:09.021,503,WeSU @41A8E9,53884,89FFD9FFF9FE,-11.9,-3.9,-26.3,
23/05/2022 19:04:09.022,504,WeSU @41A8E9,53885,A0FF1C0071FF,-9.6,2.8,-14.3,
23/05/2022 19:04:09.051,533,WeSU @41A8E9,53886,1C000E011400,2.8,27.0,2.0,
23/05/2022 19:04:09.082,564,WeSU @41A8E9,53887,350065019C00,5.3,35.7,15.6,
23/05/2022 19:04:09.083,565,WeSU @41A8E9,53888,8C002901A700,14.0,29.7,16.7,
23/05/2022 19:04:09.111,593,WeSU @41A8E9,53889,9000D6006200,14.4,21.4,9.8,
23/05/2022 19:04:09.142,624,WeSU @41A8E9,53890,5F009700B2FF,9.5,15.1,-7.8,
23/05/2022 19:04:09.144,626,WeSU @41A8E9,53891,4700850055FF,7.1,13.3,-17.1,
23/05/2022 19:04:09.171,653,WeSU @41A8E9,53892,F7FFDFFF4BFF,-0.9,-3.3,-18.1,
23/05/2022 19:04:09.201,683,WeSU @41A8E9,53893,00003600A8FF,0.0,5.4,-8.8,
23/05/2022 19:04:09.203,685,WeSU @41A8E9,53894,02006A003500,0.2,10.6,5.3,
23/05/2022 19:04:09.231,713,WeSU @41A8E9,53895,40009AFF4900,6.4,-10.2,7.3,
23/05/2022 19:04:09.262,744,WeSU @41A8E9,53896,7800B2FF3400,12.0,-7.8,5.2,
