Log start on,2022-05-23 19:05:06
Feature,Gyroscope
Nodes,WeSU @41A8E9, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
23/05/2022 19:05:06.652,59,WeSU @41A8E9,56755,ADFF33FFC5FE,-8.3,-20.5,-31.5,
23/05/2022 19:05:06.652,61,WeSU @41A8E9,56756,71FFA1FFB4FE,-14.3,-9.5,-33.2,
23/05/2022 19:05:06.680,87,WeSU @41A8E9,56757,63FFE7FF14FF,-15.7,-2.5,-23.6,
23/05/2022 19:05:06.681,88,WeSU @41A8E9,56758,99FF7400D3FF,-10.3,11.6,-4.5,
23/05/2022 19:05:06.711,118,WeSU @41A8E9,56759,EEFF99016500,-1.8,40.9,10.1,
23/05/2022 19:05:06.742,149,WeSU @41A8E9,56760,23001B028200,3.5,53.9,13.0,
23/05/2022 19:05:06.745,152,WeSU @41A8E9,56761,7700E401ECFF,11.9,48.4,-2.0,
23/05/2022 19:05:06.772,179,WeSU @41A8E9,56762,63001C0147FF,9.9,28.4,-18.5,
23/05/2022 19:05:06.801,208,WeSU @41A8E9,56763,3300E1003DFF,5.1,22.5,-19.5,
23/05/2022 19:05:06.805,212,WeSU @41A8E9,56764,ECFF2F007BFF,-2.0,4.7,-13.3,
23/05/2022 19:05:06.831,238,WeSU @41A8E9,56765,EAFF0F00E6FF,-2.2,1.5,-2.6,
23/05/2022 19:05:06.861,268,WeSU @41A8E9,56766,D8FF47006D00,-4.0,7.1,10.9,
23/05/2022 19:05:06.862,269,WeSU @41A8E9,56767,0A00D4FF7A00,1.0,-4.4,12.2,
23/05/2022 19:05:06.892,299,WeSU @41A8E9,56768,BB00FCFF6500,18.7,-0.4,10.1,
23/05/2022 19:05:06.921,328,WeSU @41A8E9,56769,750060000500,11.7,9.6,0.5,
23/05/2022 19:05:06.922,329,WeSU @41A8E9,56770,760063008DFF,11.8,9.9,-11.5,
23/05/2022 19:05:06.951,358,WeSU @41A8E9,56771,6B004A0069FF,10.7,7.4,-15.1,
23/05/2022 19:05:06.986,393,WeSU @41A8E9,56772,6C00A3FF2AFF,10.8,-9.3,-21.4,
23/05/2022 19:05:06.987,394,WeSU @41A8E9,56773,6B00BEFFFFFE,10.7,-6.6,-25.7,
23/05/2022 19:05:07.012,419,WeSU @41A8E9,56774,4D001C002FFF,7.7,2.8,-20.9,
23/05/2022 19:05:07.042,449,WeSU @41A8E9,56775,2A00290087FF,4.2,4.1,-12.1,
23/05/2022 19:05:07.043,450,WeSU @41A8E9,56776,130035002700,1.9,5.3,3.9,
23/05/2022 19:05:07.075,482,WeSU @41A8E9,56777,CDFF66007F00,-5.1,10.2,12.7,
23/05/2022 19:05:07.102,509,WeSU @41A8E9,56778,8FFF87008800,-11.3,13.5,13.6,
23/05/2022 19:05:07.102,509,WeSU @41A8E9,56779,9DFF82009000,-9.9,13.0,14.4,
23/05/2022 19:05:07.131,538,WeSU @41A8E9,56780,0E007DFF7400,1.4,-13.1,11.6,
23/05/2022 19:05:07.162,569,WeSU @41A8E9,56781,8200BCFE1A00,13.0,-32.4,2.6,
23/05/2022 19:05:07.163,570,WeSU @41A8E9,56782,7D002DFFAFFF,12.5,-21.1,-8.1,
23/05/2022 19:05:07.191,598,WeSU @41A8E9,56783,A100EEFE7CFF,16.1,-27.4,-13.2,
23/05/2022 19:05:07.221,628,WeSU @41A8E9,56784,E7004AFF3FFF,23.1,-18.2,-19.3,
23/05/2022 19:05:07.222,629,WeSU @41A8E9,56785,AF00EEFF87FF,17.5,-1.8,-12.1,
23/05/2022 19:05:07.250,657,WeSU @41A8E9,56786,A2000300ABFF,16.2,0.3,-8.5,
23/05/2022 19:05:07.281,688,WeSU @41A8E9,56787,5F002000C9FF,9.5,3.2,-5.5,
23/05/2022 19:05:07.281,688,WeSU @41A8E9,56788,01005200F0FF,0.1,8.2,-1.6,
23/05/2022 19:05:07.311,718,WeSU @41A8E9,56789,C5FF16000E00,-5.9,2.2,1.4,
23/05/2022 19:05:07.341,748,WeSU @41A8E9,56790,C9FFFEFF1900,-5.5,-0.2,2.5,
23/05/2022 19:05:07.344,751,WeSU @41A8E9,56791,BEFFE1FF3400,-6.6,-3.1,5.2,
23/05/2022 19:05:07.371,778,WeSU @41A8E9,56792,C5FF26004200,-5.9,3.8,6.6,
23/05/2022 19:05:07.406,813,WeSU @41A8E9,56793,B0FF3B000E00,-8.0,5.9,1.4,
23/05/2022 19:05:07.408,815,WeSU @41A8E9,56794,FCFF03002B00,-0.4,0.3,4.3,
23/05/2022 19:05:07.431,838,WeSU @41A8E9,56795,5C00E2FFA000,9.2,-3.0,16.0,
23/05/2022 19:05:07.460,867,WeSU @41A8E9,56796,4A00D3FF8600,7.4,-4.5,13.4,
23/05/2022 19:05:07.621,1028,WeSU @41A8E9,56797,74001600DBFF,11.6,2.2,-3.7,
23/05/2022 19:05:07.643,1050,WeSU @41A8E9,56798,95006200D1FF,14.9,9.8,-4.7,
23/05/2022 19:05:07.676,1083,WeSU @41A8E9,56799,3F00E8FF99FF,6.3,-2.4,-10.3,
23/05/2022 19:05:07.680,1087,WeSU @41A8E9,56800,070050FF00FF,0.7,-17.6,-25.6,
23/05/2022 19:05:07.701,1108,WeSU @41A8E9,56801,DFFF7AFEA7FE,-3.3,-39.0,-34.5,
23/05/2022 19:05:07.731,1138,WeSU @41A8E9,56803,D5FF7AFF33FF,-4.3,-13.4,-20.5,
23/05/2022 19:05:07.731,1138,WeSU @41A8E9,56802,BAFF91FEACFE,-7.0,-36.7,-34.0,
23/05/2022 19:05:07.761,1168,WeSU @41A8E9,56804,0500AA001C00,0.5,17.0,2.8,
23/05/2022 19:05:07.791,1198,WeSU @41A8E9,56805,41001E01B800,6.5,28.6,18.4,
23/05/2022 19:05:07.792,1199,WeSU @41A8E9,56806,3700D5014901,5.5,46.9,32.9,
23/05/2022 19:05:07.821,1228,WeSU @41A8E9,56807,4500A2FF6F00,6.9,-9.4,11.1,
23/05/2022 19:05:07.851,1258,WeSU @41A8E9,56808,3A0098FF3700,5.8,-10.4,5.5,
23/05/2022 19:05:07.853,1260,WeSU @41A8E9,56809,6AFFE4FF41FF,-15.0,-2.8,-19.1,
23/05/2022 19:05:07.881,1288,WeSU @41A8E9,56810,2FFF22FFD0FE,-20.9,-22.2,-30.4,
23/05/2022 19:05:07.915,1322,WeSU @41A8E9,56811,0700F4FE13FF,0.7,-26.8,-23.7,
23/05/2022 19:05:07.915,1322,WeSU @41A8E9,56812,710082FFD6FF,11.3,-12.6,-4.2,
23/05/2022 19:05:07.942,1349,WeSU @41A8E9,56813,CF008D004600,20.7,14.1,7.0,
23/05/2022 19:05:07.976,1383,WeSU @41A8E9,56814,C9002C017F00,20.1,30.0,12.7,
23/05/2022 19:05:07.976,1383,WeSU @41A8E9,56815,9E00E5008900,15.8,22.9,13.7,
23/05/2022 19:05:08.006,1413,WeSU @41A8E9,56816,7300ECFF5E00,11.5,-2.0,9.4,
23/05/2022 19:05:08.032,1439,WeSU @41A8E9,56817,8600C6FF4600,13.4,-5.8,7.0,
23/05/2022 19:05:08.032,1439,WeSU @41A8E9,56818,1F00F7FEACFF,3.1,-26.5,-8.4,
23/05/2022 19:05:08.061,1468,WeSU @41A8E9,56819,5A00B8FF3700,9.0,-7.2,5.5,
23/05/2022 19:05:08.092,1499,WeSU @41A8E9,56820,B3003200F3FF,17.9,5.0,-1.3,
23/05/2022 19:05:08.092,1499,WeSU @41A8E9,56821,CE004800B3FF,20.6,7.2,-7.7,
23/05/2022 19:05:08.121,1528,WeSU @41A8E9,56822,9E004700C3FF,15.8,7.1,-6.1,
23/05/2022 19:05:08.151,1558,WeSU @41A8E9,56823,B1FF9AFF1D00,-7.9,-10.2,2.9,
23/05/2022 19:05:08.151,1558,WeSU @41A8E9,56824,84FFB5FE3000,-12.4,-33.1,4.8,
23/05/2022 19:05:08.181,1588,WeSU @41A8E9,56825,7CFF09FF4C00,-13.2,-24.7,7.6,
23/05/2022 19:05:08.213,1620,WeSU @41A8E9,56827,1F00B40023FF,3.1,18.0,-22.1,
