28, 125, 1023, 0, 29.880
28, 125, 1023, 0, 29.883
28, 125, 1023, 0, 29.884
28, 125, 1023, 0, 29.885
29, 125, 1023, 0, 29.886
29, 125, 1023, 0, 29.887
29, 125, 1023, 0, 29.889
29, 125, 1023, 0, 29.890
29, 125, 1023, 0, 29.896
30, 125, 1023, 0, 29.903
30, 125, 1023, 0, 29.911
30, 125, 1023, 0, 29.919
30, 125, 1023, 0, 29.927
31, 124, 1023, 0, 29.934
31, 124, 1023, 0, 29.942
31, 123, 1023, 0, 29.950
31, 123, 1023, 0, 29.958
31, 123, 1023, 0, 29.965
31, 123, 1023, 0, 29.972
32, 123, 1023, 0, 29.979
32, 123, 1006, 0, 29.987
32, 123, 950, 0, 29.995
32, 124, 894, 0, 30.003
33, 125, 826, 0, 30.011
33, 126, 758, 0, 30.019
33, 127, 661, 0, 30.027
34, 128, 549, 0, 30.034
34, 129, 397, 0, 30.042
34, 131, 220, 0, 30.050
34, 132, 52, 0, 30.057
35, 132, 0, 0, 30.065
35, 133, 0, 0, 30.073
35, 133, 0, 13110, 30.080
35, 133, 0, 12373, 30.088
35, 133, 0, 11157, 30.095
34, 134, 0, 11205, 30.104
34, 135, 0, 11301, 30.110
34, 135, 0, 11333, 30.119
34, 135, 0, 11349, 30.125
34, 135, 0, 11893, 30.133
34, 135, 0, 12821, 30.141
34, 135, 0, 13910, 30.149
34, 135, 0, 14742, 30.156
34, 135, 0, 15174, 30.165
34, 135, 0, 15286, 30.171
34, 135, 0, 15591, 30.179
35, 134, 0, 16135, 30.187
35, 132, 0, 16951, 30.194
35, 131, 0, 17800, 30.202
36, 129, 0, 18680, 30.210
36, 126, 0, 19416, 30.218
37, 123, 0, 19929, 30.225
37, 120, 0, 20345, 30.233
37, 117, 0, 20569, 30.240
38, 115, 0, 20857, 30.248
38, 112, 0, 21529, 30.256
38, 111, 0, 22554, 30.263
38, 109, 0, 23770, 30.271
38, 108, 0, 24571, 30.279
38, 108, 0, 25115, 30.288
37, 107, 0, 25563, 30.295
36, 106, 0, 25675, 30.303
36, 106, 0, 25563, 30.310
35, 106, 0, 25003, 30.319
34, 106, 0, 23802, 30.326
33, 106, 0, 21289, 30.333
32, 107, 0, 17560, 30.341
31, 108, 0, 13990, 30.350
30, 110, 0, 9588, 30.357
30, 112, 0, 3665, 30.364
30, 112, 0, 0, 30.372
29, 117, 20, 0, 30.380
29, 120, 40, 0, 30.387
29, 122, 48, 0, 30.395
30, 125, 48, 0, 30.403
30, 128, 28, 0, 30.410
31, 130, 0, 0, 30.418
32, 133, 0, 0, 30.426
33, 135, 0, 9300, 30.432
34, 136, 0, 9508, 30.441
35, 138, 0, 11285, 30.449
36, 139, 0, 12693, 30.456
37, 140, 0, 13318, 30.464
38, 141, 0, 13702, 30.472
39, 141, 0, 14198, 30.479
40, 141, 0, 14694, 30.486
41, 141, 0, 15463, 30.494
41, 141, 0, 16567, 30.501
42, 140, 0, 18344, 30.510
42, 139, 0, 20153, 30.517
42, 138, 0, 22474, 30.524
41, 136, 0, 24059, 30.532
41, 133, 0, 24827, 30.541
40, 131, 0, 25371, 30.550
38, 128, 0, 25867, 30.555
37, 125, 0, 26027, 30.564
36, 122, 0, 26139, 30.571
35, 119, 0, 25931, 30.579
34, 117, 0, 24715, 30.587
33, 115, 0, 21465, 30.593
33, 114, 0, 17528, 30.601
33, 113, 0, 11573, 30.610
33, 112, 0, 1088, 30.617
33, 112, 0, 0, 30.624
34, 111, 52, 0, 30.632
35, 111, 96, 0, 30.639
36, 111, 108, 0, 30.647
36, 112, 64, 0, 30.655
37, 112, 8, 0, 30.663
37, 112, 0, 0, 30.671
38, 113, 0, 0, 30.679
38, 113, 0, 0, 30.686
38, 114, 0, 15094, 30.694
38, 114, 0, 15174, 30.702
39, 115, 0, 15383, 30.710
40, 116, 0, 15575, 30.718
41, 117, 0, 15607, 30.726
41, 117, 0, 15623, 30.733
42, 118, 0, 15655, 30.741
42, 118, 0, 15415, 30.749
43, 119, 0, 13622, 30.756
43, 119, 0, 11589, 30.763
44, 120, 0, 8515, 30.772
44, 120, 0, 3681, 30.779
44, 121, 0, 1264, 30.786
44, 122, 0, 4017, 30.794
44, 122, 0, 8499, 30.802
43, 123, 0, 11909, 30.809
43, 123, 0, 14790, 30.818
42, 123, 0, 17560, 30.825
42, 123, 0, 19737, 30.833
42, 122, 0, 20233, 30.841
41, 120, 0, 20345, 30.848
41, 118, 0, 20361, 30.855
41, 116, 0, 20393, 30.863
41, 114, 0, 20553, 30.871
41, 113, 0, 20921, 30.877
42, 112, 0, 21065, 30.886
42, 112, 0, 20905, 30.894
43, 112, 0, 20665, 30.901
43, 113, 0, 20569, 30.910
44, 114, 0, 20601, 30.917
44, 116, 0, 20729, 30.924
45, 118, 0, 20665, 30.932
