Log start on,2022-03-22 15:11:51
Feature,Accelerometer
Nodes,WeSU @41A8E9, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
22/03/2022 15:11:51.353,16,WeSU @41A8E9,1813,5BFD4800C702,-677,72,711,
22/03/2022 15:11:51.381,44,WeSU @41A8E9,1814,68FD4300B802,-664,67,696,
22/03/2022 15:11:51.413,76,WeSU @41A8E9,1816,64FD3D00BC02,-668,61,700,
22/03/2022 15:11:51.413,76,WeSU @41A8E9,1815,7AFD4500B902,-646,69,697,
22/03/2022 15:11:51.444,107,WeSU @41A8E9,1817,5FFD4000D202,-673,64,722,
22/03/2022 15:11:51.475,138,WeSU @41A8E9,1819,72FD3100EA02,-654,49,746,
22/03/2022 15:11:51.474,137,WeSU @41A8E9,1818,6CFD3800DB02,-660,56,731,
22/03/2022 15:11:51.502,165,WeSU @41A8E9,1820,59FD2900FE02,-679,41,766,
22/03/2022 15:11:51.596,259,WeSU @41A8E9,1821,48FD29000003,-696,41,768,
22/03/2022 15:11:51.598,261,WeSU @41A8E9,1823,5EFD20000103,-674,32,769,
22/03/2022 15:11:51.598,261,WeSU @41A8E9,1822,5DFD2400FF02,-675,36,767,
22/03/2022 15:11:51.599,262,WeSU @41A8E9,1825,63FD1A00EE02,-669,26,750,
22/03/2022 15:11:51.598,261,WeSU @41A8E9,1824,50FD16000603,-688,22,774,
22/03/2022 15:11:51.622,285,WeSU @41A8E9,1826,88FD1500DD02,-632,21,733,
22/03/2022 15:11:51.651,314,WeSU @41A8E9,1827,EAFDD3FF0E03,-534,-45,782,
22/03/2022 15:11:51.652,315,WeSU @41A8E9,1828,02FD19005103,-766,25,849,
22/03/2022 15:11:51.684,347,WeSU @41A8E9,1829,6FFDFEFFFD02,-657,-2,765,
22/03/2022 15:11:51.713,376,WeSU @41A8E9,1831,A1FD08001603,-607,8,790,
22/03/2022 15:11:51.712,375,WeSU @41A8E9,1830,71FDF4FFF202,-655,-12,754,
22/03/2022 15:11:51.743,406,WeSU @41A8E9,1832,A4FD01004D03,-604,1,845,
22/03/2022 15:11:51.772,435,WeSU @41A8E9,1833,80FD02003703,-640,2,823,
22/03/2022 15:11:51.775,438,WeSU @41A8E9,1834,5DFD1800A202,-675,24,674,
22/03/2022 15:11:51.802,465,WeSU @41A8E9,1835,73FD3E00CF02,-653,62,719,
22/03/2022 15:11:51.832,495,WeSU @41A8E9,1836,D2FD6C00FE02,-558,108,766,
22/03/2022 15:11:51.832,495,WeSU @41A8E9,1837,68FE6C00F102,-408,108,753,
22/03/2022 15:11:51.863,526,WeSU @41A8E9,1838,76FE6700AF02,-394,103,687,
22/03/2022 15:11:51.894,557,WeSU @41A8E9,1839,93FDF0FFCA02,-621,-16,714,
22/03/2022 15:11:51.896,559,WeSU @41A8E9,1840,96FC9CFF7C03,-874,-100,892,
22/03/2022 15:11:51.926,589,WeSU @41A8E9,1841,21FDA8FF6503,-735,-88,869,
22/03/2022 15:11:51.954,617,WeSU @41A8E9,1843,E6FC1A00B702,-794,26,695,
22/03/2022 15:11:51.953,616,WeSU @41A8E9,1842,1EFDE2FFE702,-738,-30,743,
22/03/2022 15:11:51.983,646,WeSU @41A8E9,1844,F3FB2E007C02,-1037,46,636,
22/03/2022 15:11:52.013,676,WeSU @41A8E9,1846,7EFD0600B402,-642,6,692,
22/03/2022 15:11:52.013,676,WeSU @41A8E9,1845,A6FC80FFE302,-858,-128,739,
22/03/2022 15:11:52.045,708,WeSU @41A8E9,1847,39FEFAFF0603,-455,-6,774,
22/03/2022 15:11:52.074,737,WeSU @41A8E9,1848,24FE25003203,-476,37,818,
22/03/2022 15:11:52.076,739,WeSU @41A8E9,1849,2AFE61008503,-470,97,901,
22/03/2022 15:11:52.103,766,WeSU @41A8E9,1850,D4FD53007003,-556,83,880,
22/03/2022 15:11:52.134,797,WeSU @41A8E9,1852,2AFE3A001803,-470,58,792,
22/03/2022 15:11:52.133,796,WeSU @41A8E9,1851,B3FD5900F702,-589,89,759,
22/03/2022 15:11:52.163,826,WeSU @41A8E9,1853,36FEE3FF3E03,-458,-29,830,
22/03/2022 15:11:52.192,855,WeSU @41A8E9,1854,1DFD6EFFAB03,-739,-146,939,
22/03/2022 15:11:52.194,857,WeSU @41A8E9,1855,49FE00006003,-439,0,864,
22/03/2022 15:11:52.226,889,WeSU @41A8E9,1856,38FDE2FFBD02,-712,-30,701,
22/03/2022 15:11:52.255,918,WeSU @41A8E9,1857,BCFC1800B802,-836,24,696,
22/03/2022 15:11:52.259,922,WeSU @41A8E9,1858,1BFC3E004D02,-997,62,589,
22/03/2022 15:11:52.283,946,WeSU @41A8E9,1859,76FC3C006402,-906,60,612,
22/03/2022 15:11:52.314,977,WeSU @41A8E9,1861,FDFD2F002F03,-515,47,815,
22/03/2022 15:11:52.313,976,WeSU @41A8E9,1860,7EFD46000903,-642,70,777,
22/03/2022 15:11:52.342,1005,WeSU @41A8E9,1862,8EFE0C001F03,-370,12,799,
22/03/2022 15:11:52.373,1036,WeSU @41A8E9,1863,DEFE4B004F03,-290,75,847,
22/03/2022 15:11:52.373,1036,WeSU @41A8E9,1864,C8FD2B005503,-568,43,853,
22/03/2022 15:11:52.403,1066,WeSU @41A8E9,1865,9BFD5700F702,-613,87,759,
22/03/2022 15:11:52.433,1096,WeSU @41A8E9,1866,35FE2F00F902,-459,47,761,
22/03/2022 15:11:52.435,1098,WeSU @41A8E9,1867,B3FCB8FF3303,-845,-72,819,
22/03/2022 15:11:52.463,1126,WeSU @41A8E9,1868,0CFD2A00FC02,-756,42,764,
22/03/2022 15:11:52.554,1217,WeSU @41A8E9,1869,89FDE4FFC602,-631,-28,710,
22/03/2022 15:11:52.558,1221,WeSU @41A8E9,1870,88FD2B00C502,-632,43,709,
22/03/2022 15:11:52.559,1222,WeSU @41A8E9,1871,EFFD35000403,-529,53,772,
22/03/2022 15:11:52.560,1223,WeSU @41A8E9,1872,4EFD22005E03,-690,34,862,
22/03/2022 15:11:52.562,1225,WeSU @41A8E9,1873,F5FD0C005603,-523,12,854,
22/03/2022 15:11:52.613,1276,WeSU @41A8E9,1874,5BFD65000503,-677,101,773,
22/03/2022 15:11:52.616,1279,WeSU @41A8E9,1876,D8FCB9FFF902,-808,-71,761,
22/03/2022 15:11:52.615,1278,WeSU @41A8E9,1875,3AFD1700CF02,-710,23,719,
22/03/2022 15:11:52.643,1306,WeSU @41A8E9,1877,37FD3100FC02,-713,49,764,
22/03/2022 15:11:52.675,1338,WeSU @41A8E9,1878,06FEEAFFFE02,-506,-22,766,
22/03/2022 15:11:52.676,1339,WeSU @41A8E9,1879,8DFD36001503,-627,54,789,
22/03/2022 15:11:52.703,1366,WeSU @41A8E9,1880,13FE2E002403,-493,46,804,
22/03/2022 15:11:52.734,1397,WeSU @41A8E9,1882,6EFD2A003E03,-658,42,830,
22/03/2022 15:11:52.734,1397,WeSU @41A8E9,1881,70FE51009B03,-400,81,923,
22/03/2022 15:11:52.762,1425,WeSU @41A8E9,1883,BFFD24002603,-577,36,806,
22/03/2022 15:11:52.794,1457,WeSU @41A8E9,1884,C9FD20001203,-567,32,786,
22/03/2022 15:11:52.796,1459,WeSU @41A8E9,1885,72FD28002303,-654,40,803,
22/03/2022 15:11:52.823,1486,WeSU @41A8E9,1886,27FDF0FFDA02,-729,-16,730,
22/03/2022 15:11:52.851,1514,WeSU @41A8E9,1887,26FDF3FFD602,-730,-13,726,
22/03/2022 15:11:52.852,1515,WeSU @41A8E9,1888,5DFD5200EB02,-675,82,747,
22/03/2022 15:11:52.883,1546,WeSU @41A8E9,1889,ECFD1B00F002,-532,27,752,
22/03/2022 15:11:52.976,1639,WeSU @41A8E9,1890,9AFDFBFF1403,-614,-5,788,
22/03/2022 15:11:52.978,1641,WeSU @41A8E9,1891,DDFD18003E03,-547,24,830,
22/03/2022 15:11:52.979,1642,WeSU @41A8E9,1892,37FE0D003F03,-457,13,831,
22/03/2022 15:11:52.986,1649,WeSU @41A8E9,1894,95FD14000A03,-619,20,778,
22/03/2022 15:11:52.984,1647,WeSU @41A8E9,1893,97FE3700E103,-361,55,993,
22/03/2022 15:11:53.034,1697,WeSU @41A8E9,1895,C0FD05001C03,-576,5,796,
22/03/2022 15:11:53.036,1699,WeSU @41A8E9,1896,8CFD41002F03,-628,65,815,
22/03/2022 15:11:53.036,1699,WeSU @41A8E9,1897,59FD35002B03,-679,53,811,
22/03/2022 15:11:53.065,1727,WeSU @41A8E9,1898,5BFD0F00F202,-677,15,754,
22/03/2022 15:11:53.094,1757,WeSU @41A8E9,1899,61FDF0FFF402,-671,-16,756,
22/03/2022 15:11:53.096,1759,WeSU @41A8E9,1900,E8FD42003603,-536,66,822,
