105, 136, 1023, 0, 35.029
105, 136, 730, 0, 35.030
105, 135, 669, 0, 35.030
105, 135, 601, 0, 35.037
105, 135, 533, 0, 35.044
105, 135, 465, 0, 35.052
104, 134, 397, 0, 35.060
104, 134, 280, 0, 35.067
103, 133, 172, 0, 35.075
103, 133, 0, 0, 35.083
102, 132, 0, 0, 35.089
102, 131, 0, 14710, 35.098
101, 130, 0, 14694, 35.105
100, 129, 0, 14886, 35.113
100, 128, 0, 15222, 35.121
99, 126, 0, 15351, 35.129
98, 124, 0, 15463, 35.136
98, 123, 0, 15623, 35.144
97, 120, 0, 15623, 35.151
97, 118, 0, 15911, 35.160
96, 116, 0, 16359, 35.167
95, 114, 0, 16887, 35.174
95, 111, 0, 17239, 35.182
94, 108, 0, 17816, 35.190
93, 105, 0, 18344, 35.198
92, 102, 0, 18824, 35.205
92, 99, 0, 19448, 35.213
91, 96, 0, 20345, 35.221
90, 93, 0, 21177, 35.228
89, 89, 0, 22058, 35.237
88, 86, 0, 22234, 35.244
86, 83, 0, 22570, 35.250
85, 80, 0, 22954, 35.260
84, 77, 0, 23114, 35.267
83, 74, 0, 23098, 35.274
81, 71, 0, 23146, 35.282
80, 69, 0, 23114, 35.290
78, 67, 0, 23562, 35.298
77, 65, 0, 23898, 35.305
75, 63, 0, 24043, 35.313
74, 62, 0, 24155, 35.321
72, 61, 0, 24187, 35.329
71, 60, 0, 24235, 35.336
70, 60, 0, 24427, 35.344
68, 60, 0, 24411, 35.351
67, 61, 0, 24555, 35.359
66, 61, 0, 24491, 35.367
65, 62, 0, 24155, 35.374
65, 64, 0, 23242, 35.383
64, 65, 0, 21113, 35.390
64, 67, 0, 17335, 35.397
64, 69, 0, 11333, 35.405
64, 71, 0, 2241, 35.413
64, 71, 0, 0, 35.420
66, 75, 72, 0, 35.428
67, 78, 160, 0, 35.435
68, 80, 248, 0, 35.442
69, 83, 336, 0, 35.451
70, 86, 401, 0, 35.459
72, 89, 465, 0, 35.466
74, 92, 521, 0, 35.474
76, 95, 541, 0, 35.482
78, 98, 553, 0, 35.490
