57, 67, 1023, 0, 29.136
57, 67, 497, 0, 29.138
57, 67, 421, 0, 29.138
57, 67, 349, 0, 29.142
57, 67, 272, 0, 29.150
57, 67, 208, 0, 29.158
57, 67, 160, 0, 29.167
57, 67, 48, 0, 29.174
57, 67, 0, 0, 29.182
57, 67, 0, 0, 29.190
57, 67, 0, 0, 29.197
57, 66, 0, 0, 29.205
57, 66, 0, 0, 29.213
57, 66, 0, 9556, 29.219
57, 66, 0, 10292, 29.228
57, 66, 0, 11909, 29.236
57, 66, 0, 13222, 29.242
56, 65, 0, 13750, 29.251
56, 65, 0, 14518, 29.258
56, 64, 0, 15335, 29.265
56, 63, 0, 16327, 29.274
56, 62, 0, 17175, 29.281
57, 61, 0, 17576, 29.290
57, 59, 0, 17912, 29.297
57, 58, 0, 18088, 29.304
57, 57, 0, 18392, 29.313
58, 56, 0, 18456, 29.320
58, 56, 0, 18488, 29.327
59, 55, 0, 18472, 29.336
59, 55, 0, 18472, 29.343
60, 55, 0, 18408, 29.351
60, 56, 0, 18424, 29.358
61, 56, 0, 18424, 29.366
62, 57, 0, 18648, 29.374
62, 59, 0, 18952, 29.381
63, 61, 0, 19192, 29.388
63, 63, 0, 19320, 29.396
64, 65, 0, 19576, 29.404
64, 67, 0, 19689, 29.412
64, 70, 0, 19913, 29.420
64, 74, 0, 19913, 29.428
65, 77, 0, 20105, 29.434
65, 81, 0, 20105, 29.443
65, 86, 0, 20249, 29.450
65, 90, 0, 20249, 29.458
65, 95, 0, 20073, 29.466
65, 100, 0, 19512, 29.474
65, 104, 0, 18296, 29.481
65, 108, 0, 17608, 29.489
65, 112, 0, 17463, 29.497
65, 114, 0, 17383, 29.504
65, 116, 0, 17480, 29.512
65, 118, 0, 17528, 29.519
65, 119, 0, 17608, 29.526
65, 119, 0, 17720, 29.534
65, 119, 0, 18104, 29.541
64, 119, 0, 18008, 29.550
64, 117, 0, 17928, 29.557
64, 116, 0, 18024, 29.566
64, 113, 0, 18120, 29.573
63, 110, 0, 18616, 29.581
