Log start on,2022-04-05 14:58:04
Feature,Gyroscope
Nodes,WeSU @41A8E9, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
05/04/2022 14:58:04.854,13,WeSU @41A8E9,4938,110024FF87FF,1.7,-22.0,-12.1,
05/04/2022 14:58:04.884,43,WeSU @41A8E9,4939,190053FF45FF,2.5,-17.3,-18.7,
05/04/2022 14:58:04.885,44,WeSU @41A8E9,4940,15001E0066FF,2.1,3.0,-15.4,
05/04/2022 14:58:04.914,73,WeSU @41A8E9,4941,1D00AD0085FF,2.9,17.3,-12.3,
05/04/2022 14:58:04.945,104,WeSU @41A8E9,4943,47003700FDFF,7.1,5.5,-0.3,
05/04/2022 14:58:04.944,103,WeSU @41A8E9,4942,32009E00B4FF,5.0,15.8,-7.6,
05/04/2022 14:58:04.974,133,WeSU @41A8E9,4944,5E0006010200,9.4,26.2,0.2,
05/04/2022 14:58:05.004,163,WeSU @41A8E9,4946,990028005500,15.3,4.0,8.5,
05/04/2022 14:58:05.004,163,WeSU @41A8E9,4945,900023015B00,14.4,29.1,9.1,
05/04/2022 14:58:05.034,193,WeSU @41A8E9,4947,8D00FFFED4FF,14.1,-25.7,-4.4,
05/04/2022 14:58:05.064,223,WeSU @41A8E9,4948,74008FFE77FF,11.6,-36.9,-13.7,
05/04/2022 14:58:05.065,224,WeSU @41A8E9,4949,8A00A8FF9CFF,13.8,-8.8,-10.0,
05/04/2022 14:58:05.094,253,WeSU @41A8E9,4950,A300FF00F4FF,16.3,25.5,-1.2,
05/04/2022 14:58:05.124,283,WeSU @41A8E9,4951,96002C00F5FF,15.0,4.4,-1.1,
05/04/2022 14:58:05.125,284,WeSU @41A8E9,4952,72008FFE8FFF,11.4,-36.9,-11.3,
05/04/2022 14:58:05.154,313,WeSU @41A8E9,4953,870002FF65FF,13.5,-25.4,-15.5,
05/04/2022 14:58:05.185,344,WeSU @41A8E9,4955,0201A3002000,25.8,16.3,3.2,
05/04/2022 14:58:05.184,343,WeSU @41A8E9,4954,040175000F00,26.0,11.7,1.5,
05/04/2022 14:58:05.214,373,WeSU @41A8E9,4956,AB00E2FF7BFF,17.1,-3.0,-13.3,
05/04/2022 14:58:05.244,403,WeSU @41A8E9,4957,8200F8FFA9FF,13.0,-0.8,-8.7,
05/04/2022 14:58:05.245,404,WeSU @41A8E9,4958,2500570084FF,3.7,8.7,-12.4,
05/04/2022 14:58:05.274,433,WeSU @41A8E9,4959,82FF48FFC9FE,-12.6,-18.4,-31.1,
05/04/2022 14:58:05.304,463,WeSU @41A8E9,4960,64FF84FEB8FE,-15.6,-38.0,-32.8,
05/04/2022 14:58:05.304,463,WeSU @41A8E9,4961,8EFF5DFE25FF,-11.4,-41.9,-21.9,
05/04/2022 14:58:05.334,493,WeSU @41A8E9,4962,D8FF14FF9EFF,-4.0,-23.6,-9.8,
05/04/2022 14:58:05.367,526,WeSU @41A8E9,4963,3B0074FF2200,5.9,-14.0,3.4,
05/04/2022 14:58:05.369,528,WeSU @41A8E9,4964,9300A0FF5600,14.7,-9.6,8.6,
05/04/2022 14:58:05.394,553,WeSU @41A8E9,4965,A3001B004600,16.3,2.7,7.0,
