Log start on,2022-03-22 15:26:03
Feature,Accelerometer
Nodes,WeSU @41A8E9, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
22/03/2022 15:26:04.703,1388,WeSU @41A8E9,9582,3BFED8FFB903,-453,-40,953,
22/03/2022 15:26:04.732,1417,WeSU @41A8E9,9584,94FC0A008402,-876,10,644,
22/03/2022 15:26:04.763,1448,WeSU @41A8E9,9586,DCFCE3008B01,-804,227,395,
22/03/2022 15:26:04.763,1448,WeSU @41A8E9,9585,94FC6E00E301,-876,110,483,
22/03/2022 15:26:04.791,1476,WeSU @41A8E9,9587,CCFC08015901,-820,264,345,
22/03/2022 15:26:04.820,1505,WeSU @41A8E9,9588,1FFDEC007401,-737,236,372,
22/03/2022 15:26:04.821,1506,WeSU @41A8E9,9589,15FDC700B501,-747,199,437,
22/03/2022 15:26:04.851,1536,WeSU @41A8E9,9590,57FE68008A02,-425,104,650,
22/03/2022 15:26:04.882,1567,WeSU @41A8E9,9591,69FB9B008102,-1175,155,641,
22/03/2022 15:26:04.882,1567,WeSU @41A8E9,9592,CFFBE500DB01,-1073,229,475,
22/03/2022 15:26:04.912,1597,WeSU @41A8E9,9593,EDFC9100E501,-787,145,485,
22/03/2022 15:26:04.943,1628,WeSU @41A8E9,9595,80FD85004F02,-640,133,591,
22/03/2022 15:26:04.942,1627,WeSU @41A8E9,9594,7CFC9500A201,-900,149,418,
22/03/2022 15:26:04.974,1659,WeSU @41A8E9,9596,FAFD68008E03,-518,104,910,
22/03/2022 15:26:05.002,1687,WeSU @41A8E9,9598,5EFCD1FFDB02,-930,-47,731,
22/03/2022 15:26:05.001,1686,WeSU @41A8E9,9597,92FD1C007203,-622,28,882,
22/03/2022 15:26:05.033,1718,WeSU @41A8E9,9599,72FC09008E02,-910,9,654,
22/03/2022 15:26:05.061,1746,WeSU @41A8E9,9600,DDFC78004402,-803,120,580,
22/03/2022 15:26:05.063,1748,WeSU @41A8E9,9601,43FDD400F301,-701,212,499,
22/03/2022 15:26:05.090,1775,WeSU @41A8E9,9602,35FDCD00EB01,-715,205,491,
22/03/2022 15:26:05.119,1804,WeSU @41A8E9,9603,4EFDA700B701,-690,167,439,
22/03/2022 15:26:05.121,1806,WeSU @41A8E9,9604,EDFCD3009B01,-787,211,411,
22/03/2022 15:26:05.151,1836,WeSU @41A8E9,9605,E4FCEB00D301,-796,235,467,
22/03/2022 15:26:05.185,1870,WeSU @41A8E9,9606,F4FC5200EB02,-780,82,747,
22/03/2022 15:26:05.186,1871,WeSU @41A8E9,9607,84FC20007502,-892,32,629,
22/03/2022 15:26:05.211,1896,WeSU @41A8E9,9608,5EFC01007C02,-930,1,636,
22/03/2022 15:26:05.246,1931,WeSU @41A8E9,9609,99FCF7FF9802,-871,-9,664,
22/03/2022 15:26:05.246,1931,WeSU @41A8E9,9610,DAFC09003103,-806,9,817,
22/03/2022 15:26:05.271,1956,WeSU @41A8E9,9611,B0FD5B002903,-592,91,809,
22/03/2022 15:26:05.303,1988,WeSU @41A8E9,9612,5BFD21000F03,-677,33,783,
22/03/2022 15:26:05.304,1989,WeSU @41A8E9,9613,7BFD1B000B03,-645,27,779,
22/03/2022 15:26:05.333,2018,WeSU @41A8E9,9614,25FD6900B902,-731,105,697,
