Log start on,2022-03-22 15:24:55
Feature,Accelerometer
Nodes,WeSU @41A8E9, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
22/03/2022 15:24:57.231,1569,WeSU @41A8E9,6223,A2FC74FFB003,-862,-140,944,
22/03/2022 15:24:57.231,1569,WeSU @41A8E9,6224,89FC7FFF2A03,-887,-129,810,
22/03/2022 15:24:57.262,1600,WeSU @41A8E9,6225,BFFCC9FF9802,-833,-55,664,
22/03/2022 15:24:57.291,1629,WeSU @41A8E9,6226,F2FCF8FFEA02,-782,-8,746,
22/03/2022 15:24:57.293,1631,WeSU @41A8E9,6227,70FD12001703,-656,18,791,
22/03/2022 15:24:57.321,1659,WeSU @41A8E9,6228,56FD0000EF02,-682,0,751,
22/03/2022 15:24:57.351,1689,WeSU @41A8E9,6229,4AFD2F008202,-694,47,642,
22/03/2022 15:24:57.353,1691,WeSU @41A8E9,6230,F1FC7700E201,-783,119,482,
22/03/2022 15:24:57.381,1719,WeSU @41A8E9,6231,66FCD8008A01,-922,216,394,
22/03/2022 15:24:57.411,1749,WeSU @41A8E9,6232,1DFC1601C801,-995,278,456,
22/03/2022 15:24:57.413,1751,WeSU @41A8E9,6233,91FC1301D401,-879,275,468,
22/03/2022 15:24:57.441,1779,WeSU @41A8E9,6234,E9FCE4009501,-791,228,405,
22/03/2022 15:24:57.471,1809,WeSU @41A8E9,6235,21FDC9007901,-735,201,377,
22/03/2022 15:24:57.473,1811,WeSU @41A8E9,6236,12FDA5008701,-750,165,391,
22/03/2022 15:24:57.501,1839,WeSU @41A8E9,6237,DEFC8200DD01,-802,130,477,
22/03/2022 15:24:57.532,1870,WeSU @41A8E9,6238,42FD3D002D03,-702,61,813,
22/03/2022 15:24:57.533,1871,WeSU @41A8E9,6239,CDFC3700A602,-819,55,678,
22/03/2022 15:24:57.559,1897,WeSU @41A8E9,6240,EEFC07007602,-786,7,630,
22/03/2022 15:24:57.589,1927,WeSU @41A8E9,6241,01FD4600AB02,-767,70,683,
22/03/2022 15:24:57.590,1928,WeSU @41A8E9,6242,63FD6C001403,-669,108,788,
22/03/2022 15:24:57.620,1958,WeSU @41A8E9,6243,52FD45002503,-686,69,805,
22/03/2022 15:24:57.653,1991,WeSU @41A8E9,6245,7EFC5000DD01,-898,80,477,
22/03/2022 15:24:57.650,1988,WeSU @41A8E9,6244,FEFC3400B402,-770,52,692,
22/03/2022 15:24:57.681,2019,WeSU @41A8E9,6246,A2FC7900ED01,-862,121,493,
22/03/2022 15:24:57.711,2049,WeSU @41A8E9,6247,10FD92000302,-752,146,515,
22/03/2022 15:24:57.713,2051,WeSU @41A8E9,6248,7BFDA4000102,-645,164,513,
22/03/2022 15:24:57.739,2077,WeSU @41A8E9,6249,A4FDD3004702,-604,211,583,
22/03/2022 15:24:57.770,2108,WeSU @41A8E9,6251,E8FC9B004E02,-792,155,590,
22/03/2022 15:24:57.770,2108,WeSU @41A8E9,6250,77FDBD005B02,-649,189,603,
22/03/2022 15:24:57.831,2169,WeSU @41A8E9,6252,C4FCA4003602,-828,164,566,
22/03/2022 15:24:57.833,2171,WeSU @41A8E9,6254,B5FC29009102,-843,41,657,
22/03/2022 15:24:57.833,2171,WeSU @41A8E9,6253,99FC72006B02,-871,114,619,
22/03/2022 15:24:57.861,2199,WeSU @41A8E9,6255,E3FC1300BF02,-797,19,703,
22/03/2022 15:24:57.890,2228,WeSU @41A8E9,6256,0BFD2300EF02,-757,35,751,
22/03/2022 15:24:57.891,2229,WeSU @41A8E9,6257,23FD21000603,-733,33,774,
22/03/2022 15:24:57.921,2259,WeSU @41A8E9,6258,73FD4200AE02,-653,66,686,
22/03/2022 15:24:57.951,2289,WeSU @41A8E9,6260,CAFC27007802,-822,39,632,
22/03/2022 15:24:57.951,2289,WeSU @41A8E9,6259,BAFC2A006302,-838,42,611,
22/03/2022 15:24:57.983,2321,WeSU @41A8E9,6261,EBFC5800A402,-789,88,676,
22/03/2022 15:24:58.011,2349,WeSU @41A8E9,6263,C5FC5F006502,-827,95,613,
22/03/2022 15:24:58.010,2348,WeSU @41A8E9,6262,CFFC6200A502,-817,98,677,
22/03/2022 15:24:58.040,2378,WeSU @41A8E9,6264,CEFC64001602,-818,100,534,
22/03/2022 15:24:58.077,2415,WeSU @41A8E9,6266,EEFCAE002C02,-786,174,556,
