Log start on,2022-05-23 18:55:23
Feature,Gyroscope
Nodes,WeSU @41A8E9, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
23/05/2022 18:55:23.907,28,WeSU @41A8E9,27797,56FF08FF0E00,-17.0,-24.8,1.4,
23/05/2022 18:55:23.932,53,WeSU @41A8E9,27798,09FF18FF0A00,-24.7,-23.2,1.0,
23/05/2022 18:55:23.965,86,WeSU @41A8E9,27800,7AFE92FF7A00,-39.0,-11.0,12.2,
23/05/2022 18:55:23.964,85,WeSU @41A8E9,27799,B2FE5BFF2C00,-33.4,-16.5,4.4,
23/05/2022 18:55:23.996,117,WeSU @41A8E9,27801,BCFE2A009900,-32.4,4.2,15.3,
23/05/2022 18:55:24.023,144,WeSU @41A8E9,27803,ADFF5300C800,-8.3,8.3,20.0,
23/05/2022 18:55:24.023,144,WeSU @41A8E9,27802,43FF4A009300,-18.9,7.4,14.7,
23/05/2022 18:55:24.052,173,WeSU @41A8E9,27804,0C007D008F00,1.2,12.5,14.3,
23/05/2022 18:55:24.082,203,WeSU @41A8E9,27805,4800BE005800,7.2,19.0,8.8,
23/05/2022 18:55:24.083,204,WeSU @41A8E9,27806,590056002B00,8.9,8.6,4.3,
23/05/2022 18:55:24.112,233,WeSU @41A8E9,27807,7900A1FF0700,12.1,-9.5,0.7,
23/05/2022 18:55:24.146,267,WeSU @41A8E9,27808,CD00ECFECEFF,20.5,-27.6,-5.0,
23/05/2022 18:55:24.147,268,WeSU @41A8E9,27809,15010DFFA0FF,27.7,-24.3,-9.6,
23/05/2022 18:55:24.172,293,WeSU @41A8E9,27810,2C01B8FF73FF,30.0,-7.2,-14.1,
23/05/2022 18:55:24.202,323,WeSU @41A8E9,27811,CE00400092FF,20.6,6.4,-11.0,
23/05/2022 18:55:24.204,325,WeSU @41A8E9,27812,20007000DDFF,3.2,11.2,-3.5,
23/05/2022 18:55:24.232,353,WeSU @41A8E9,27813,88FF79003E00,-12.0,12.1,6.2,
23/05/2022 18:55:24.262,383,WeSU @41A8E9,27814,EFFE7F00AB00,-27.3,12.7,17.1,
23/05/2022 18:55:24.263,384,WeSU @41A8E9,27815,81FEA3000101,-38.3,16.3,25.7,
23/05/2022 18:55:24.292,413,WeSU @41A8E9,27816,39FEAF00FC00,-45.5,17.5,25.2,
23/05/2022 18:55:24.322,443,WeSU @41A8E9,27817,1BFE7700E800,-48.5,11.9,23.2,
23/05/2022 18:55:24.331,452,WeSU @41A8E9,27818,57FEFDFF9600,-42.5,-0.3,15.0,
23/05/2022 18:55:24.352,473,WeSU @41A8E9,27819,10FF90FF0700,-24.0,-11.2,0.7,
23/05/2022 18:55:24.382,503,WeSU @41A8E9,27821,F0FFD6FFB6FF,-1.6,-4.2,-7.4,
23/05/2022 18:55:24.382,503,WeSU @41A8E9,27820,9AFF97FFD8FF,-10.2,-10.5,-4.0,
23/05/2022 18:55:24.415,536,WeSU @41A8E9,27822,030065006EFF,0.3,10.1,-14.6,
23/05/2022 18:55:24.442,563,WeSU @41A8E9,27823,1C00D3005FFF,2.8,21.1,-16.1,
23/05/2022 18:55:24.445,566,WeSU @41A8E9,27824,5100C9009DFF,8.1,20.1,-9.9,
23/05/2022 18:55:24.472,594,WeSU @41A8E9,27825,C1007800D0FF,19.3,12.0,-4.8,
23/05/2022 18:55:24.502,623,WeSU @41A8E9,27826,0D010100B9FF,26.9,0.1,-7.1,
23/05/2022 18:55:24.504,625,WeSU @41A8E9,27827,80017AFF97FF,38.4,-13.4,-10.5,
23/05/2022 18:55:24.533,654,WeSU @41A8E9,27828,C601AEFE39FF,45.4,-33.8,-19.9,
23/05/2022 18:55:24.564,685,WeSU @41A8E9,27829,B3014BFECFFE,43.5,-43.7,-30.5,
23/05/2022 18:55:24.564,685,WeSU @41A8E9,27830,69012DFE6FFE,36.1,-46.7,-40.1,
23/05/2022 18:55:24.594,715,WeSU @41A8E9,27831,0801AEFE5FFE,26.4,-33.8,-41.7,
23/05/2022 18:55:24.627,748,WeSU @41A8E9,27833,4E006200DFFE,7.8,9.8,-28.9,
23/05/2022 18:55:24.626,747,WeSU @41A8E9,27832,B600A5FF92FE,18.2,-9.1,-36.6,
23/05/2022 18:55:24.652,773,WeSU @41A8E9,27834,D6FF77002AFF,-4.2,11.9,-21.4,
23/05/2022 18:55:24.683,803,WeSU @41A8E9,27835,0500DAFF50FF,0.5,-3.8,-17.6,
23/05/2022 18:55:24.683,804,WeSU @41A8E9,27836,88000BFF6AFF,13.6,-24.5,-15.0,
23/05/2022 18:55:24.713,834,WeSU @41A8E9,27837,FC00A2FE8AFF,25.2,-35.0,-11.8,
23/05/2022 18:55:24.743,864,WeSU @41A8E9,27838,3101FFFE79FF,30.5,-25.7,-13.5,
23/05/2022 18:55:24.744,865,WeSU @41A8E9,27839,0601A8FF6DFF,26.2,-8.8,-14.7,
23/05/2022 18:55:24.773,894,WeSU @41A8E9,27840,6C00600089FF,10.8,9.6,-11.9,
23/05/2022 18:55:24.804,925,WeSU @41A8E9,27842,18FF89010B00,-23.2,39.3,1.1,
23/05/2022 18:55:24.802,923,WeSU @41A8E9,27841,A9FF1F01B9FF,-8.7,28.7,-7.1,
23/05/2022 18:55:24.835,956,WeSU @41A8E9,27843,7EFE00025700,-38.6,51.2,8.7,
23/05/2022 18:55:24.864,985,WeSU @41A8E9,27844,5AFE5E02A700,-42.2,60.6,16.7,
23/05/2022 18:55:24.866,987,WeSU @41A8E9,27845,8DFE33027200,-37.1,56.3,11.4,
23/05/2022 18:55:24.896,1017,WeSU @41A8E9,27846,E9FE2E015300,-27.9,30.2,8.3,
23/05/2022 18:55:24.922,1043,WeSU @41A8E9,27847,81FF3E003A00,-12.7,6.2,5.8,
23/05/2022 18:55:24.927,1048,WeSU @41A8E9,27848,160076FF4200,2.2,-13.8,6.6,
23/05/2022 18:55:24.952,1073,WeSU @41A8E9,27849,8700E5FF3B00,13.5,-2.7,5.9,
23/05/2022 18:55:24.983,1104,WeSU @41A8E9,27850,D2005D001F00,21.0,9.3,3.1,
23/05/2022 18:55:24.984,1105,WeSU @41A8E9,27851,1B016D00C0FF,28.3,10.9,-6.4,
23/05/2022 18:55:25.014,1135,WeSU @41A8E9,27852,4C01D5FF37FF,33.2,-4.3,-20.1,
23/05/2022 18:55:25.043,1164,WeSU @41A8E9,27853,8201DCFEA8FE,38.6,-29.2,-34.4,
23/05/2022 18:55:25.044,1165,WeSU @41A8E9,27854,8A0151FE52FE,39.4,-43.1,-43.0,
