Log start on,2022-05-23 18:54:39
Feature,Gyroscope
Nodes,WeSU @41A8E9, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
23/05/2022 18:54:39.716,3,WeSU @41A8E9,25597,76FE58012F00,-39.4,34.4,4.7,
23/05/2022 18:54:39.743,30,WeSU @41A8E9,25598,66FEAD001E00,-41.0,17.3,3.0,
23/05/2022 18:54:39.772,59,WeSU @41A8E9,25599,9FFE1300F7FF,-35.3,1.9,-0.9,
23/05/2022 18:54:39.773,60,WeSU @41A8E9,25600,0AFF59FFBBFF,-24.6,-16.7,-6.9,
23/05/2022 18:54:39.802,89,WeSU @41A8E9,25601,7BFF6AFFA3FF,-13.3,-15.0,-9.3,
23/05/2022 18:54:39.832,119,WeSU @41A8E9,25602,F0FFEFFF6FFF,-1.6,-1.7,-14.5,
23/05/2022 18:54:39.833,120,WeSU @41A8E9,25603,4300940073FF,6.7,14.8,-14.1,
23/05/2022 18:54:39.863,150,WeSU @41A8E9,25604,7000AC0091FF,11.2,17.2,-11.1,
23/05/2022 18:54:39.892,179,WeSU @41A8E9,25605,D0001100C7FF,20.8,1.7,-5.7,
23/05/2022 18:54:39.894,181,WeSU @41A8E9,25606,0E01D4FFDDFF,27.0,-4.4,-3.5,
23/05/2022 18:54:39.922,209,WeSU @41A8E9,25607,4B016EFFB1FF,33.1,-14.6,-7.9,
23/05/2022 18:54:39.953,240,WeSU @41A8E9,25608,7101EFFE57FF,36.9,-27.3,-16.9,
23/05/2022 18:54:39.954,241,WeSU @41A8E9,25609,6701BEFEDEFE,35.9,-32.2,-29.0,
23/05/2022 18:54:39.982,269,WeSU @41A8E9,25610,36013EFF87FE,31.0,-19.4,-37.7,
23/05/2022 18:54:40.013,300,WeSU @41A8E9,25612,0B01FEFFA7FE,26.7,-0.2,-34.5,
23/05/2022 18:54:40.013,300,WeSU @41A8E9,25611,F400E5FF5BFE,24.4,-2.7,-42.1,
23/05/2022 18:54:40.043,330,WeSU @41A8E9,25613,0501A4FFD4FE,26.1,-9.2,-30.0,
23/05/2022 18:54:40.072,359,WeSU @41A8E9,25614,7C00B9FF12FF,12.4,-7.1,-23.8,
23/05/2022 18:54:40.073,360,WeSU @41A8E9,25615,5000390092FF,8.0,5.7,-11.0,
23/05/2022 18:54:40.104,391,WeSU @41A8E9,25616,7A00F6FFDBFF,12.2,-1.0,-3.7,
23/05/2022 18:54:40.132,419,WeSU @41A8E9,25617,AA00A5FFE9FF,17.0,-9.1,-2.3,
23/05/2022 18:54:40.133,420,WeSU @41A8E9,25618,AE00CBFFA6FF,17.4,-5.3,-9.0,
23/05/2022 18:54:40.163,450,WeSU @41A8E9,25619,620075008CFF,9.8,11.7,-11.6,
23/05/2022 18:54:40.192,479,WeSU @41A8E9,25620,84FF4D01BCFF,-12.4,33.3,-6.8,
23/05/2022 18:54:40.193,480,WeSU @41A8E9,25621,06FF2C011F00,-25.0,30.0,3.1,
23/05/2022 18:54:40.222,510,WeSU @41A8E9,25622,73FE53018200,-39.7,33.9,13.0,
23/05/2022 18:54:40.254,541,WeSU @41A8E9,25623,51FE7101C200,-43.1,36.9,19.4,
23/05/2022 18:54:40.256,543,WeSU @41A8E9,25624,65FE7F01C100,-41.1,38.3,19.3,
23/05/2022 18:54:40.283,570,WeSU @41A8E9,25625,B3FE59019000,-33.3,34.5,14.4,
23/05/2022 18:54:40.313,600,WeSU @41A8E9,25626,45FFBF004300,-18.7,19.1,6.7,
23/05/2022 18:54:40.314,601,WeSU @41A8E9,25627,1000D4FF0E00,1.6,-4.4,1.4,
