Log start on,2022-05-23 17:48:18
Feature,Gyroscope
Nodes,WeSU @41A8E9, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
23/05/2022 17:48:18.038,28,WeSU @41A8E9,4174,730053FF2AFF,11.5,-17.3,-21.4,
23/05/2022 17:48:18.064,54,WeSU @41A8E9,4175,670029FFF6FE,10.3,-21.5,-26.6,
23/05/2022 17:48:18.065,55,WeSU @41A8E9,4176,520018FFABFE,8.2,-23.2,-34.1,
23/05/2022 17:48:18.094,84,WeSU @41A8E9,4177,2400F5FE8AFE,3.6,-26.7,-37.4,
23/05/2022 17:48:18.128,118,WeSU @41A8E9,4178,F7FFF1FEA9FE,-0.9,-27.1,-34.3,
23/05/2022 17:48:18.129,119,WeSU @41A8E9,4179,D3FFFCFE0DFF,-4.5,-26.0,-24.3,
23/05/2022 17:48:18.154,144,WeSU @41A8E9,4180,2A0008FFF2FF,4.2,-24.8,-1.4,
23/05/2022 17:48:18.184,174,WeSU @41A8E9,4181,1600AEFE4200,2.2,-33.8,6.6,
23/05/2022 17:48:18.184,174,WeSU @41A8E9,4182,BAFF55FFB500,-7.0,-17.1,18.1,
23/05/2022 17:48:18.214,204,WeSU @41A8E9,4183,56FFA6FF2401,-17.0,-9.0,29.2,
23/05/2022 17:48:18.244,234,WeSU @41A8E9,4184,30FFDBFF2E01,-20.8,-3.7,30.2,
23/05/2022 17:48:18.245,235,WeSU @41A8E9,4185,13FF2D003301,-23.7,4.5,30.7,
23/05/2022 17:48:18.274,264,WeSU @41A8E9,4186,E6FEC5005D01,-28.2,19.7,34.9,
23/05/2022 17:48:18.304,294,WeSU @41A8E9,4187,C6FE10017001,-31.4,27.2,36.8,
23/05/2022 17:48:18.304,297,WeSU @41A8E9,4188,B2FEF3006D01,-33.4,24.3,36.5,
23/05/2022 17:48:18.334,324,WeSU @41A8E9,4189,CBFE6B003701,-30.9,10.7,31.1,
23/05/2022 17:48:18.364,354,WeSU @41A8E9,4190,F7FEF5FFF500,-26.5,-1.1,24.5,
23/05/2022 17:48:18.364,354,WeSU @41A8E9,4191,1CFF93FFD600,-22.8,-10.9,21.4,
23/05/2022 17:48:18.395,385,WeSU @41A8E9,4192,3FFF78FF8F00,-19.3,-13.6,14.3,
