Log start on,2022-05-23 17:48:00
Feature,Gyroscope
Nodes,WeSU @41A8E9, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (dps),Y (dps),Z (dps),
23/05/2022 17:48:00.574,5,WeSU @41A8E9,3307,3A00C5FFF5FF,5.8,-5.9,-1.1,
23/05/2022 17:48:00.605,36,WeSU @41A8E9,3309,40001900F7FF,6.4,2.5,-0.9,
23/05/2022 17:48:00.637,68,WeSU @41A8E9,3310,3F001600F1FF,6.3,2.2,-1.5,
23/05/2022 17:48:00.639,70,WeSU @41A8E9,3311,46000000E8FF,7.0,0.0,-2.4,
23/05/2022 17:48:00.664,95,WeSU @41A8E9,3312,4900F2FFDAFF,7.3,-1.4,-3.8,
23/05/2022 17:48:00.694,125,WeSU @41A8E9,3313,4F00C5FFB8FF,7.9,-5.9,-7.2,
23/05/2022 17:48:00.695,126,WeSU @41A8E9,3314,480077FF78FF,7.2,-13.7,-13.6,
23/05/2022 17:48:00.724,155,WeSU @41A8E9,3315,5300FBFEF6FE,8.3,-26.1,-26.6,
23/05/2022 17:48:00.755,186,WeSU @41A8E9,3316,580097FE43FE,8.8,-36.1,-44.5,
23/05/2022 17:48:00.756,187,WeSU @41A8E9,3317,2100ABFE26FE,3.3,-34.1,-47.4,
23/05/2022 17:48:00.785,216,WeSU @41A8E9,3318,D5FFEEFE4EFE,-4.3,-27.4,-43.4,
23/05/2022 17:48:00.815,246,WeSU @41A8E9,3319,B8FFE6FE79FE,-7.2,-28.2,-39.1,
23/05/2022 17:48:00.821,252,WeSU @41A8E9,3320,E3FF78FEDDFE,-2.9,-39.2,-29.1,
23/05/2022 17:48:00.844,275,WeSU @41A8E9,3321,E9FFF9FD44FF,-2.3,-51.9,-18.8,
23/05/2022 17:48:00.874,305,WeSU @41A8E9,3322,ACFFA8FDA1FF,-8.4,-60.0,-9.5,
23/05/2022 17:48:00.875,306,WeSU @41A8E9,3323,AFFF75FD0C00,-8.1,-65.1,1.2,
23/05/2022 17:48:00.904,335,WeSU @41A8E9,3324,DEFFF8FC8900,-3.4,-77.6,13.7,
23/05/2022 17:48:00.935,366,WeSU @41A8E9,3326,70FF18FE1F01,-14.4,-48.8,28.7,
23/05/2022 17:48:00.934,365,WeSU @41A8E9,3325,B1FF3EFDF400,-7.9,-70.6,24.4,
23/05/2022 17:48:00.964,395,WeSU @41A8E9,3327,23FF46FFF400,-22.1,-18.6,24.4,
23/05/2022 17:48:00.994,425,WeSU @41A8E9,3328,0FFFFDFFF500,-24.1,-0.3,24.5,
23/05/2022 17:48:00.995,426,WeSU @41A8E9,3329,F5FE5A00FE00,-26.7,9.0,25.4,
23/05/2022 17:48:01.057,488,WeSU @41A8E9,3330,D9FEE7000301,-29.5,23.1,25.9,
23/05/2022 17:48:01.057,488,WeSU @41A8E9,3331,E4FECE00F200,-28.4,20.6,24.2,
23/05/2022 17:48:01.058,489,WeSU @41A8E9,3332,E5FECE00EB00,-28.3,20.6,23.5,
23/05/2022 17:48:01.085,516,WeSU @41A8E9,3333,E2FEDF00D400,-28.6,22.3,21.2,
