Log start on,2022-03-22 14:41:05
Feature,Accelerometer
Nodes,WeSU @41A8E9, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
22/03/2022 14:41:06.293,1067,WeSU @41A8E9,1323,0DFDADFF9302,-755,-83,659,
22/03/2022 14:41:06.322,1096,WeSU @41A8E9,1324,5CFCB1FF5902,-932,-79,601,
22/03/2022 14:41:06.323,1097,WeSU @41A8E9,1325,FEFC88FF7402,-770,-120,628,
22/03/2022 14:41:06.348,1122,WeSU @41A8E9,1327,7FFC3CFF9902,-897,-196,665,
22/03/2022 14:41:06.348,1122,WeSU @41A8E9,1326,12FD74FF7D02,-750,-140,637,
22/03/2022 14:41:06.379,1153,WeSU @41A8E9,1328,DDFC13FF9B02,-803,-237,667,
22/03/2022 14:41:06.409,1183,WeSU @41A8E9,1330,4CFD79FF8302,-692,-135,643,
22/03/2022 14:41:06.408,1182,WeSU @41A8E9,1329,75FDA8FF5602,-651,-88,598,
22/03/2022 14:41:06.439,1213,WeSU @41A8E9,1331,92FD80FF9B02,-622,-128,667,
22/03/2022 14:41:06.473,1247,WeSU @41A8E9,1332,43FD68FF9E02,-701,-152,670,
22/03/2022 14:41:06.475,1249,WeSU @41A8E9,1333,30FD56FF9602,-720,-170,662,
22/03/2022 14:41:06.499,1273,WeSU @41A8E9,1334,F8FC16FFAB02,-776,-234,683,
22/03/2022 14:41:06.530,1304,WeSU @41A8E9,1335,19FD58FF8502,-743,-168,645,
22/03/2022 14:41:06.533,1307,WeSU @41A8E9,1336,2CFC96FF0802,-980,-106,520,
22/03/2022 14:41:06.558,1332,WeSU @41A8E9,1337,D0FC86FF6102,-816,-122,609,
22/03/2022 14:41:06.623,1397,WeSU @41A8E9,1338,66FDB2FF6002,-666,-78,608,
22/03/2022 14:41:06.624,1398,WeSU @41A8E9,1339,36FD79FF7D02,-714,-135,637,
22/03/2022 14:41:06.626,1400,WeSU @41A8E9,1340,09FD55FF8402,-759,-171,644,
22/03/2022 14:41:06.649,1423,WeSU @41A8E9,1341,1DFD6CFF8102,-739,-148,641,
22/03/2022 14:41:06.654,1428,WeSU @41A8E9,1342,CAFC5BFF7A02,-822,-165,634,
22/03/2022 14:41:06.679,1453,WeSU @41A8E9,1343,B6FC59FF4302,-842,-167,579,
22/03/2022 14:41:06.710,1484,WeSU @41A8E9,1344,CEFC55FF4402,-818,-171,580,
22/03/2022 14:41:06.771,1545,WeSU @41A8E9,1345,FFFC5AFF6002,-769,-166,608,
22/03/2022 14:41:06.772,1546,WeSU @41A8E9,1346,86FC5CFF4D02,-890,-164,589,
22/03/2022 14:41:06.774,1548,WeSU @41A8E9,1347,D5FC6FFF5702,-811,-145,599,
22/03/2022 14:41:06.775,1549,WeSU @41A8E9,1348,99FC72FF2E02,-871,-142,558,
22/03/2022 14:41:06.799,1573,WeSU @41A8E9,1349,A0FC50FF5B02,-864,-176,603,
22/03/2022 14:41:06.830,1604,WeSU @41A8E9,1350,71FD97FF8302,-655,-105,643,
22/03/2022 14:41:06.831,1605,WeSU @41A8E9,1351,7EFD93FFB302,-642,-109,691,
22/03/2022 14:41:06.893,1667,WeSU @41A8E9,1352,7AFDA2FF9202,-646,-94,658,
22/03/2022 14:41:06.894,1668,WeSU @41A8E9,1353,AFFDA2FF9302,-593,-94,659,
22/03/2022 14:41:06.896,1670,WeSU @41A8E9,1354,B1FD3EFFCC02,-591,-194,716,
22/03/2022 14:41:06.920,1694,WeSU @41A8E9,1355,22FD5BFFB402,-734,-165,692,
22/03/2022 14:41:06.949,1723,WeSU @41A8E9,1356,0FFD76FF9A02,-753,-138,666,
22/03/2022 14:41:06.950,1724,WeSU @41A8E9,1357,D6FC84FF4C02,-810,-124,588,
22/03/2022 14:41:06.978,1752,WeSU @41A8E9,1358,92FC84FF0702,-878,-124,519,
22/03/2022 14:41:07.043,1817,WeSU @41A8E9,1360,61FC54FF4A02,-927,-172,586,
22/03/2022 14:41:07.043,1817,WeSU @41A8E9,1359,A9FCA1FF1902,-855,-95,537,
22/03/2022 14:41:07.045,1819,WeSU @41A8E9,1361,F4FB74FF3D02,-1036,-140,573,
22/03/2022 14:41:07.071,1845,WeSU @41A8E9,1363,23FD96FF5202,-733,-106,594,
22/03/2022 14:41:07.070,1844,WeSU @41A8E9,1362,D1FC6EFF5A02,-815,-146,602,
22/03/2022 14:41:07.099,1873,WeSU @41A8E9,1364,C4FC77FFB202,-828,-137,690,
22/03/2022 14:41:07.130,1904,WeSU @41A8E9,1365,1AFD2DFFA502,-742,-211,677,
22/03/2022 14:41:07.131,1905,WeSU @41A8E9,1366,50FDBFFF0502,-688,-65,517,
22/03/2022 14:41:07.158,1932,WeSU @41A8E9,1367,2BFD48FF7302,-725,-184,627,
22/03/2022 14:41:07.190,1964,WeSU @41A8E9,1368,10FD73FF7902,-752,-141,633,
22/03/2022 14:41:07.192,1966,WeSU @41A8E9,1369,41FD79FFA802,-703,-135,680,
22/03/2022 14:41:07.220,1994,WeSU @41A8E9,1370,71FDCCFFC202,-655,-52,706,
22/03/2022 14:41:07.251,2025,WeSU @41A8E9,1371,65FDDCFFA102,-667,-36,673,
22/03/2022 14:41:07.253,2027,WeSU @41A8E9,1372,6BFD9EFFBD02,-661,-98,701,
22/03/2022 14:41:07.311,2085,WeSU @41A8E9,1375,06FC56FF0E02,-1018,-170,526,
22/03/2022 14:41:07.311,2085,WeSU @41A8E9,1374,AFFCEFFF1202,-849,-17,530,
22/03/2022 14:41:07.310,2084,WeSU @41A8E9,1373,FFFCC1FF7702,-769,-63,631,
22/03/2022 14:41:07.339,2113,WeSU @41A8E9,1376,7DFC05FF5002,-899,-251,592,
22/03/2022 14:41:07.369,2143,WeSU @41A8E9,1377,C7FC27FF5A02,-825,-217,602,
22/03/2022 14:41:07.371,2145,WeSU @41A8E9,1378,9AFC2DFF5802,-870,-211,600,
22/03/2022 14:41:07.401,2175,WeSU @41A8E9,1379,09FD46FF6E02,-759,-186,622,
22/03/2022 14:41:07.461,2235,WeSU @41A8E9,1380,A0FD4AFF8A02,-608,-182,650,
