Log start on,2022-03-22 15:05:47
Feature,Accelerometer
Nodes,WeSU @41A8E9, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
22/03/2022 15:05:48.928,1294,WeSU @41A8E9,10432,530373FFB400,851,-141,180,
22/03/2022 15:05:48.953,1319,WeSU @41A8E9,10434,6D04C5FF0201,1133,-59,258,
22/03/2022 15:05:48.983,1349,WeSU @41A8E9,10435,1904D5FF1001,1049,-43,272,
22/03/2022 15:05:48.983,1349,WeSU @41A8E9,10436,0804D0FFF000,1032,-48,240,
22/03/2022 15:05:49.014,1380,WeSU @41A8E9,10437,1C044400DA00,1052,68,218,
22/03/2022 15:05:49.045,1411,WeSU @41A8E9,10438,26044E00BB00,1062,78,187,
22/03/2022 15:05:49.046,1412,WeSU @41A8E9,10439,0D047500F300,1037,117,243,
22/03/2022 15:05:49.073,1439,WeSU @41A8E9,10440,34049B002A01,1076,155,298,
22/03/2022 15:05:49.104,1470,WeSU @41A8E9,10441,29044100E000,1065,65,224,
22/03/2022 15:05:49.104,1470,WeSU @41A8E9,10442,E8032400CB00,1000,36,203,
22/03/2022 15:05:49.132,1498,WeSU @41A8E9,10443,9D034400D900,925,68,217,
22/03/2022 15:05:49.165,1531,WeSU @41A8E9,10445,30030C00B100,816,12,177,
22/03/2022 15:05:49.165,1531,WeSU @41A8E9,10444,50032500ED00,848,37,237,
22/03/2022 15:05:49.195,1561,WeSU @41A8E9,10446,1E0312009E00,798,18,158,
22/03/2022 15:05:49.223,1589,WeSU @41A8E9,10447,9D03F2FFCD00,925,-14,205,
22/03/2022 15:05:49.224,1590,WeSU @41A8E9,10448,F304E7FFDF00,1267,-25,223,
22/03/2022 15:05:49.254,1620,WeSU @41A8E9,10449,AA04CAFFEA00,1194,-54,234,
22/03/2022 15:05:49.282,1648,WeSU @41A8E9,10450,7804CAFF9900,1144,-54,153,
22/03/2022 15:05:49.283,1649,WeSU @41A8E9,10451,AC03D2FFF400,940,-46,244,
22/03/2022 15:05:49.314,1680,WeSU @41A8E9,10452,A90332001D01,937,50,285,
22/03/2022 15:05:49.345,1711,WeSU @41A8E9,10453,7B0314001301,891,20,275,
22/03/2022 15:05:49.347,1713,WeSU @41A8E9,10454,71031000E900,881,16,233,
22/03/2022 15:05:49.372,1738,WeSU @41A8E9,10455,D1031B00E000,977,27,224,
22/03/2022 15:05:49.403,1769,WeSU @41A8E9,10456,00042100DE00,1024,33,222,
22/03/2022 15:05:49.403,1769,WeSU @41A8E9,10457,F3031900AE00,1011,25,174,
22/03/2022 15:05:49.432,1798,WeSU @41A8E9,10458,10042F008D00,1040,47,141,
