Log start on,2022-03-22 15:05:27
Feature,Accelerometer
Nodes,WeSU @41A8E9, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
22/03/2022 15:05:28.378,1038,WeSU @41A8E9,9411,2C042800C300,1068,40,195,
22/03/2022 15:05:28.405,1065,WeSU @41A8E9,9413,50032600BE00,848,38,190,
22/03/2022 15:05:28.436,1096,WeSU @41A8E9,9414,1A030500B400,794,5,180,
22/03/2022 15:05:28.436,1096,WeSU @41A8E9,9415,DA02E8FF8900,730,-24,137,
22/03/2022 15:05:28.463,1123,WeSU @41A8E9,9416,8303BDFF9E00,899,-67,158,
22/03/2022 15:05:28.492,1152,WeSU @41A8E9,9417,C004A0FFB700,1216,-96,183,
22/03/2022 15:05:28.493,1153,WeSU @41A8E9,9418,FA04A5FFB700,1274,-91,183,
22/03/2022 15:05:28.522,1182,WeSU @41A8E9,9419,6404C4FFB800,1124,-60,184,
22/03/2022 15:05:28.553,1213,WeSU @41A8E9,9420,C503B9FFED00,965,-71,237,
22/03/2022 15:05:28.553,1213,WeSU @41A8E9,9421,8203F7FFDD00,898,-9,221,
22/03/2022 15:05:28.585,1245,WeSU @41A8E9,9422,CB032200F500,971,34,245,
22/03/2022 15:05:28.615,1274,WeSU @41A8E9,9423,9F031900F500,927,25,245,
22/03/2022 15:05:28.614,1274,WeSU @41A8E9,9424,8403FBFFD100,900,-5,209,
22/03/2022 15:05:28.642,1302,WeSU @41A8E9,9425,D2030700D500,978,7,213,
22/03/2022 15:05:28.675,1335,WeSU @41A8E9,9427,010400007800,1025,0,120,
22/03/2022 15:05:28.675,1335,WeSU @41A8E9,9426,E903F5FFC800,1001,-11,200,
22/03/2022 15:05:28.703,1363,WeSU @41A8E9,9428,760423007100,1142,35,113,
22/03/2022 15:05:28.733,1393,WeSU @41A8E9,9429,48040000CA00,1096,0,202,
22/03/2022 15:05:28.734,1394,WeSU @41A8E9,9430,A503D8FF2900,933,-40,41,
22/03/2022 15:05:28.763,1423,WeSU @41A8E9,9431,010402007300,1025,2,115,
22/03/2022 15:05:28.793,1453,WeSU @41A8E9,9432,2004F9FFC000,1056,-7,192,
22/03/2022 15:05:28.796,1456,WeSU @41A8E9,9433,F9031100F600,1017,17,246,
22/03/2022 15:05:28.824,1484,WeSU @41A8E9,9434,7F03E5FF2901,895,-27,297,
22/03/2022 15:05:28.857,1517,WeSU @41A8E9,9435,82030B00E800,898,11,232,
22/03/2022 15:05:28.858,1518,WeSU @41A8E9,9436,E903FEFF0E01,1001,-2,270,
22/03/2022 15:05:28.883,1543,WeSU @41A8E9,9437,FA031100DC00,1018,17,220,
22/03/2022 15:05:28.915,1575,WeSU @41A8E9,9438,F8030F00BA00,1016,15,186,
22/03/2022 15:05:28.915,1575,WeSU @41A8E9,9439,C603F4FFA000,966,-12,160,
22/03/2022 15:05:28.944,1604,WeSU @41A8E9,9440,C503E7FF5C00,965,-25,92,
22/03/2022 15:05:28.973,1633,WeSU @41A8E9,9441,8F03DDFF5600,911,-35,86,
22/03/2022 15:05:28.975,1635,WeSU @41A8E9,9442,E803D4FF8500,1000,-44,133,
22/03/2022 15:05:29.002,1662,WeSU @41A8E9,9443,E503CDFF4400,997,-51,68,
22/03/2022 15:05:29.033,1693,WeSU @41A8E9,9444,BD04EAFF8600,1213,-22,134,
22/03/2022 15:05:29.034,1694,WeSU @41A8E9,9445,0004D1FFF200,1024,-47,242,
22/03/2022 15:05:29.064,1724,WeSU @41A8E9,9446,AF0420001701,1199,32,279,
22/03/2022 15:05:29.093,1753,WeSU @41A8E9,9447,C50317003D01,965,23,317,
22/03/2022 15:05:29.094,1754,WeSU @41A8E9,9448,66042C004901,1126,44,329,
22/03/2022 15:05:29.126,1786,WeSU @41A8E9,9449,5A032600E100,858,38,225,
22/03/2022 15:05:29.154,1814,WeSU @41A8E9,9450,5F031400BC00,863,20,188,
22/03/2022 15:05:29.159,1819,WeSU @41A8E9,9451,43030800A700,835,8,167,
22/03/2022 15:05:29.183,1843,WeSU @41A8E9,9452,AB030900BA00,939,9,186,
22/03/2022 15:05:29.214,1874,WeSU @41A8E9,9453,A903FEFFDC00,937,-2,220,
22/03/2022 15:05:29.214,1874,WeSU @41A8E9,9454,1504E3FFFD00,1045,-29,253,
22/03/2022 15:05:29.245,1905,WeSU @41A8E9,9455,5904D1FFDE00,1113,-47,222,
22/03/2022 15:05:29.277,1937,WeSU @41A8E9,9457,C3039FFF8800,963,-97,136,
22/03/2022 15:05:29.276,1936,WeSU @41A8E9,9456,0804E1FF9B00,1032,-31,155,
22/03/2022 15:05:29.303,1963,WeSU @41A8E9,9458,A40393FF7300,932,-109,115,
22/03/2022 15:05:29.334,1994,WeSU @41A8E9,9459,A303B4FF5A00,931,-76,90,
22/03/2022 15:05:29.336,1996,WeSU @41A8E9,9460,2E0523000101,1326,35,257,
22/03/2022 15:05:29.363,2023,WeSU @41A8E9,9461,1E042600DC00,1054,38,220,
22/03/2022 15:05:29.392,2052,WeSU @41A8E9,9462,FD032E00AC00,1021,46,172,
22/03/2022 15:05:29.393,2053,WeSU @41A8E9,9463,F3032D00BF00,1011,45,191,
22/03/2022 15:05:29.423,2083,WeSU @41A8E9,9464,AF033500D300,943,53,211,
22/03/2022 15:05:29.453,2113,WeSU @41A8E9,9465,3A03D6FFEF00,826,-42,239,
22/03/2022 15:05:29.455,2114,WeSU @41A8E9,9466,95038AFFA000,917,-118,160,
22/03/2022 15:05:29.483,2143,WeSU @41A8E9,9467,BC03A5FFA800,956,-91,168,
22/03/2022 15:05:29.512,2172,WeSU @41A8E9,9468,CD030A006300,973,10,99,
22/03/2022 15:05:29.514,2174,WeSU @41A8E9,9469,E5033C00B700,997,60,183,
22/03/2022 15:05:29.543,2203,WeSU @41A8E9,9470,08053F00C000,1288,63,192,
22/03/2022 15:05:29.573,2233,WeSU @41A8E9,9471,D1047A004D01,1233,122,333,
