Log start on,2022-03-22 14:37:05
Feature,Accelerometer
Nodes,WeSU @41A8E9, 
Date,HostTimestamp (ms),NodeName,NodeTimestamp,RawData,X (mg),Y (mg),Z (mg),
22/03/2022 14:37:09.169,3371,WeSU @41A8E9,989,0DFDD1FFB502,-755,-47,693,
22/03/2022 14:37:09.201,3403,WeSU @41A8E9,991,A8FC8BFFCB02,-856,-117,715,
22/03/2022 14:37:09.231,3433,WeSU @41A8E9,993,0BFDB3FFAC02,-757,-77,684,
22/03/2022 14:37:09.230,3432,WeSU @41A8E9,992,2FFDD1FF8602,-721,-47,646,
22/03/2022 14:37:09.260,3462,WeSU @41A8E9,994,18FDCFFFA502,-744,-49,677,
22/03/2022 14:37:09.288,3490,WeSU @41A8E9,995,21FD7AFFFA02,-735,-134,762,
22/03/2022 14:37:09.289,3491,WeSU @41A8E9,996,A4FD81FF0D03,-604,-127,781,
22/03/2022 14:37:09.320,3522,WeSU @41A8E9,997,EDFD9DFFFD02,-531,-99,765,
22/03/2022 14:37:09.350,3552,WeSU @41A8E9,998,F8FDA1FFF002,-520,-95,752,
22/03/2022 14:37:09.353,3555,WeSU @41A8E9,999,C7FD91FFEF02,-569,-111,751,
22/03/2022 14:37:09.380,3582,WeSU @41A8E9,1000,4DFD69FFF802,-691,-151,760,
22/03/2022 14:37:09.409,3611,WeSU @41A8E9,1001,17FD78FFDA02,-745,-136,730,
22/03/2022 14:37:09.411,3613,WeSU @41A8E9,1002,9BFCC7FF8B02,-869,-57,651,
22/03/2022 14:37:09.440,3642,WeSU @41A8E9,1003,18FDB9FFA902,-744,-71,681,
22/03/2022 14:37:09.469,3671,WeSU @41A8E9,1005,80FDB6FFD302,-640,-74,723,
22/03/2022 14:37:09.469,3671,WeSU @41A8E9,1004,ADFDE1FFC602,-595,-31,710,
22/03/2022 14:37:09.499,3701,WeSU @41A8E9,1006,D3FC74FFE702,-813,-140,743,
22/03/2022 14:37:09.530,3732,WeSU @41A8E9,1007,5DFD8DFFD502,-675,-115,725,
22/03/2022 14:37:09.532,3734,WeSU @41A8E9,1008,17FD97FFCE02,-745,-105,718,
22/03/2022 14:37:09.559,3761,WeSU @41A8E9,1009,9FFC71FFC602,-865,-143,710,
22/03/2022 14:37:09.591,3793,WeSU @41A8E9,1010,51FD7EFFBB02,-687,-130,699,
22/03/2022 14:37:09.592,3794,WeSU @41A8E9,1011,7CFDCEFF9102,-644,-50,657,
22/03/2022 14:37:09.620,3822,WeSU @41A8E9,1012,E8FDD5FFF902,-536,-43,761,
22/03/2022 14:37:09.650,3852,WeSU @41A8E9,1013,B6FDDDFFF602,-586,-35,758,
22/03/2022 14:37:09.651,3853,WeSU @41A8E9,1014,B7FDA4FF0403,-585,-92,772,
22/03/2022 14:37:09.683,3885,WeSU @41A8E9,1015,44FDA1FFE202,-700,-95,738,
22/03/2022 14:37:09.715,3917,WeSU @41A8E9,1017,AFFC97FFCA02,-849,-105,714,
22/03/2022 14:37:09.715,3917,WeSU @41A8E9,1016,DDFC9CFFE102,-803,-100,737,
22/03/2022 14:37:09.739,3941,WeSU @41A8E9,1018,99FC64FF0C03,-871,-156,780,
22/03/2022 14:37:09.768,3970,WeSU @41A8E9,1019,F2FC79FFA402,-782,-135,676,
22/03/2022 14:37:09.769,3971,WeSU @41A8E9,1020,DAFDAFFF7502,-550,-81,629,
22/03/2022 14:37:09.799,4001,WeSU @41A8E9,1021,DBFDBAFFB202,-549,-70,690,
22/03/2022 14:37:09.829,4031,WeSU @41A8E9,1022,0EFECBFFEB02,-498,-53,747,
22/03/2022 14:37:09.829,4031,WeSU @41A8E9,1023,86FDAFFFD702,-634,-81,727,
22/03/2022 14:37:09.861,4063,WeSU @41A8E9,1024,76FC77FF5703,-906,-137,855,
22/03/2022 14:37:09.890,4092,WeSU @41A8E9,1025,41FCEEFEFD03,-959,-274,1021,
22/03/2022 14:37:09.892,4094,WeSU @41A8E9,1026,B6FB80FF2F04,-1098,-128,1071,
22/03/2022 14:37:09.920,4122,WeSU @41A8E9,1027,DEFB6BFFC303,-1058,-149,963,
22/03/2022 14:37:09.953,4155,WeSU @41A8E9,1028,3FFC74FF3F03,-961,-140,831,
22/03/2022 14:37:09.955,4157,WeSU @41A8E9,1029,B7FC8BFF1603,-841,-117,790,
22/03/2022 14:37:09.980,4182,WeSU @41A8E9,1030,C4FCC8FF0203,-828,-56,770,
22/03/2022 14:37:10.010,4212,WeSU @41A8E9,1031,BCFC2600AB02,-836,38,683,
22/03/2022 14:37:10.011,4213,WeSU @41A8E9,1032,E9FC30009D02,-791,48,669,
22/03/2022 14:37:10.040,4242,WeSU @41A8E9,1033,D1FC94007502,-815,148,629,
22/03/2022 14:37:10.069,4271,WeSU @41A8E9,1034,12FDCC00EC01,-750,204,492,
22/03/2022 14:37:10.070,4272,WeSU @41A8E9,1035,1EFDB3001E02,-738,179,542,
22/03/2022 14:37:10.099,4301,WeSU @41A8E9,1036,25FD05010602,-731,261,518,
22/03/2022 14:37:10.129,4331,WeSU @41A8E9,1037,66FD2D01F701,-666,301,503,
22/03/2022 14:37:10.131,4333,WeSU @41A8E9,1038,79FD2C012302,-647,300,547,
22/03/2022 14:37:10.160,4362,WeSU @41A8E9,1039,C8FD2C016002,-568,300,608,
22/03/2022 14:37:10.189,4391,WeSU @41A8E9,1040,EEFD51016E02,-530,337,622,
22/03/2022 14:37:10.191,4393,WeSU @41A8E9,1041,24FE51019102,-476,337,657,
22/03/2022 14:37:10.218,4420,WeSU @41A8E9,1042,4DFE5401CA02,-435,340,714,
22/03/2022 14:37:10.248,4450,WeSU @41A8E9,1043,75FE6201F002,-395,354,752,
22/03/2022 14:37:10.250,4452,WeSU @41A8E9,1044,9DFE66010003,-355,358,768,
22/03/2022 14:37:10.279,4481,WeSU @41A8E9,1045,D0FE6D014103,-304,365,833,
22/03/2022 14:37:10.309,4511,WeSU @41A8E9,1046,C6FE7D014C03,-314,381,844,
22/03/2022 14:37:10.313,4515,WeSU @41A8E9,1047,E0FE82014B03,-288,386,843,
22/03/2022 14:37:10.340,4542,WeSU @41A8E9,1048,F9FE6F016F03,-263,367,879,
22/03/2022 14:37:10.371,4573,WeSU @41A8E9,1049,10FF89015503,-240,393,853,
22/03/2022 14:37:10.372,4574,WeSU @41A8E9,1050,25FF8C012C03,-219,396,812,
22/03/2022 14:37:10.405,4607,WeSU @41A8E9,1051,30FF94010D03,-208,404,781,
22/03/2022 14:37:10.430,4632,WeSU @41A8E9,1052,37FFB201EC02,-201,434,748,
22/03/2022 14:37:10.432,4634,WeSU @41A8E9,1053,33FFC901E002,-205,457,736,
22/03/2022 14:37:10.460,4662,WeSU @41A8E9,1054,1FFFC1010803,-225,449,776,
22/03/2022 14:37:10.489,4691,WeSU @41A8E9,1055,F7FED9011503,-265,473,789,
22/03/2022 14:37:10.490,4692,WeSU @41A8E9,1056,F2FEE7010903,-270,487,777,
22/03/2022 14:37:10.550,4752,WeSU @41A8E9,1057,E4FED5011303,-284,469,787,
22/03/2022 14:37:10.550,4752,WeSU @41A8E9,1058,DBFEDF012D03,-293,479,813,
22/03/2022 14:37:10.580,4782,WeSU @41A8E9,1060,D7FEE8011903,-297,488,793,
22/03/2022 14:37:10.580,4782,WeSU @41A8E9,1059,F3FECE012003,-269,462,800,
22/03/2022 14:37:10.610,4812,WeSU @41A8E9,1061,ECFED2013703,-276,466,823,
22/03/2022 14:37:10.611,4813,WeSU @41A8E9,1062,DCFECD014B03,-292,461,843,
22/03/2022 14:37:10.638,4840,WeSU @41A8E9,1063,CDFED1014003,-307,465,832,
22/03/2022 14:37:10.669,4871,WeSU @41A8E9,1064,D9FECD011403,-295,461,788,
22/03/2022 14:37:10.671,4873,WeSU @41A8E9,1065,BFFEEC010C03,-321,492,780,
22/03/2022 14:37:10.699,4901,WeSU @41A8E9,1066,A3FED8012D03,-349,472,813,
22/03/2022 14:37:10.730,4932,WeSU @41A8E9,1068,CFFED4011303,-305,468,787,
22/03/2022 14:37:10.730,4932,WeSU @41A8E9,1067,B0FEDC012C03,-336,476,812,
22/03/2022 14:37:10.760,4962,WeSU @41A8E9,1069,C2FEED010A03,-318,493,778,
22/03/2022 14:37:10.788,4990,WeSU @41A8E9,1070,CFFECB011F03,-305,459,799,
22/03/2022 14:37:10.790,4992,WeSU @41A8E9,1071,CAFECF012303,-310,463,803,
22/03/2022 14:37:10.818,5020,WeSU @41A8E9,1072,C4FEDD01F502,-316,477,757,
22/03/2022 14:37:10.849,5051,WeSU @41A8E9,1073,E1FECC01FA02,-287,460,762,
22/03/2022 14:37:10.850,5052,WeSU @41A8E9,1074,CDFECF01FB02,-307,463,763,
22/03/2022 14:37:10.879,5081,WeSU @41A8E9,1075,BBFEC9010303,-325,457,771,
22/03/2022 14:37:10.911,5113,WeSU @41A8E9,1076,B5FECC01E402,-331,460,740,
22/03/2022 14:37:10.912,5114,WeSU @41A8E9,1077,BAFECD01D602,-326,461,726,
22/03/2022 14:37:10.941,5143,WeSU @41A8E9,1078,ACFEBD010203,-340,445,770,
22/03/2022 14:37:10.970,5172,WeSU @41A8E9,1079,85FEB301F202,-379,435,754,
22/03/2022 14:37:10.971,5173,WeSU @41A8E9,1080,77FEB201DF02,-393,434,735,
22/03/2022 14:37:10.999,5201,WeSU @41A8E9,1081,77FE87011803,-393,391,792,
22/03/2022 14:37:11.031,5233,WeSU @41A8E9,1082,4CFE80011B03,-436,384,795,
22/03/2022 14:37:11.032,5234,WeSU @41A8E9,1083,4FFE8301F202,-433,387,754,
22/03/2022 14:37:11.062,5264,WeSU @41A8E9,1084,40FE8501B902,-448,389,697,
22/03/2022 14:37:11.089,5291,WeSU @41A8E9,1085,3DFE6C01DE02,-451,364,734,
22/03/2022 14:37:11.090,5292,WeSU @41A8E9,1086,03FE34014703,-509,308,839,
